100073at32523	8469_0:000944
65570at32523	8469_0:000f20
65633at32523	8469_0:003b44
65634at32523	8469_0:000998
6566at32523	8469_0:0004fb
65760at32523	8469_0:0000cf
65795at32523	8469_0:0015e4
65800at32523	8469_0:0012c4
65904at32523	8469_0:003e1c
65935at32523	8469_0:0022f3
65939at32523	8469_0:0032dd
65940at32523	8469_0:001854
66028at32523	8469_0:000c7f
66052at32523	8469_0:00340c
66067at32523	8469_0:00276f
66116at32523	8469_0:00438e
66162at32523	8469_0:000d38
66188at32523	8469_0:00384f
66292at32523	8469_0:00302b
66317at32523	8469_0:000d87
66392at32523	8469_0:00386d
663at32523	8469_0:000e85
6641at32523	8469_0:002a26
66496at32523	8469_0:003361
66615at32523	8469_0:0029f3
66632at32523	8469_0:000e54
66698at32523	8469_0:000ac4
66698at32523	8469_0:001263
66845at32523	8469_0:002407
66856at32523	8469_0:0025e8
66945at32523	8469_0:00137b
66950at32523	8469_0:001b6f
66990at32523	8469_0:002ff5
66at32523	8469_0:003b37
67102at32523	8469_0:00053d
6711at32523	8469_0:003870
67130at32523	8469_0:003f86
67177at32523	8469_0:0023ea
67240at32523	8469_0:002531
67254at32523	8469_0:000cf7
67260at32523	8469_0:00168c
67312at32523	8469_0:001dc8
67374at32523	8469_0:0013f0
67423at32523	8469_0:00450d
675at32523	8469_0:001668
67670at32523	8469_0:001183
67676at32523	8469_0:00011c
67678at32523	8469_0:00424a
67681at32523	8469_0:002e57
67700at32523	8469_0:003145
67732at32523	8469_0:0031c7
67743at32523	8469_0:001829
67853at32523	8469_0:0027ab
67860at32523	8469_0:001d43
67877at32523	8469_0:00295f
67906at32523	8469_0:002819
67909at32523	8469_0:00284d
68248at32523	8469_0:002651
68252at32523	8469_0:000356
68351at32523	8469_0:000ff9
68412at32523	8469_0:002a31
68436at32523	8469_0:0001c9
68460at32523	8469_0:000fe8
68503at32523	8469_0:002cbe
68556at32523	8469_0:0041f7
68680at32523	8469_0:003af7
68693at32523	8469_0:0012b0
68718at32523	8469_0:0005ce
68738at32523	8469_0:000d00
68740at32523	8469_0:002cf9
68749at32523	8469_0:000277
6878at32523	8469_0:001c73
6879at32523	8469_0:004288
68803at32523	8469_0:0036b4
68830at32523	8469_0:0033da
68937at32523	8469_0:003bb1
68947at32523	8469_0:000848
6895at32523	8469_0:003971
68984at32523	8469_0:001080
69006at32523	8469_0:000e28
69050at32523	8469_0:0011e5
69067at32523	8469_0:0023b0
69201at32523	8469_0:001bf0
69226at32523	8469_0:00149d
69228at32523	8469_0:000e55
6923at32523	8469_0:001f47
69364at32523	8469_0:000298
69417at32523	8469_0:000c0a
69465at32523	8469_0:0019f1
69531at32523	8469_0:001f75
69566at32523	8469_0:0025b5
69618at32523	8469_0:000a27
69690at32523	8469_0:000cee
69720at32523	8469_0:003ca6
69748at32523	8469_0:002489
69828at32523	8469_0:003442
69999at32523	8469_0:0020a6
70008at32523	8469_0:002435
7001at32523	8469_0:0035d6
70026at32523	8469_0:00041b
70037at32523	8469_0:0018e0
70049at32523	8469_0:0035d0
70263at32523	8469_0:0041f6
70270at32523	8469_0:0031a2
70301at32523	8469_0:000d0b
7033at32523	8469_0:003a28
70364at32523	8469_0:001fca
70489at32523	8469_0:00262e
70548at32523	8469_0:000d41
70556at32523	8469_0:00277a
70563at32523	8469_0:003c2d
70578at32523	8469_0:001d89
70607at32523	8469_0:002cd9
7066at32523	8469_0:00084c
70807at32523	8469_0:002ad3
70811at32523	8469_0:001d57
70944at32523	8469_0:001773
71170at32523	8469_0:003045
71190at32523	8469_0:003201
71192at32523	8469_0:003bb8
71241at32523	8469_0:000820
71322at32523	8469_0:0008c2
71347at32523	8469_0:002455
71388at32523	8469_0:000164
71466at32523	8469_0:003940
71584at32523	8469_0:002fcc
71587at32523	8469_0:000dc5
71596at32523	8469_0:00144c
71664at32523	8469_0:000c0c
71741at32523	8469_0:001b92
71760at32523	8469_0:0004f7
71859at32523	8469_0:0031d1
71868at32523	8469_0:003b35
72036at32523	8469_0:0037d0
72126at32523	8469_0:002e95
72139at32523	8469_0:003a90
72210at32523	8469_0:001a78
72215at32523	8469_0:004204
72222at32523	8469_0:003586
72279at32523	8469_0:0021bc
72292at32523	8469_0:002cd3
72399at32523	8469_0:002bc5
72414at32523	8469_0:002495
72486at32523	8469_0:000a31
72496at32523	8469_0:000f73
72515at32523	8469_0:001d4d
72534at32523	8469_0:003725
72646at32523	8469_0:00001d
72650at32523	8469_0:002e54
72659at32523	8469_0:0018e6
72758at32523	8469_0:000004
72772at32523	8469_0:0030fb
72921at32523	8469_0:003e91
72976at32523	8469_0:0022f8
73013at32523	8469_0:000841
73148at32523	8469_0:0043d1
73178at32523	8469_0:0002b9
73297at32523	8469_0:002cca
7335at32523	8469_0:002bd2
73451at32523	8469_0:002a2d
73551at32523	8469_0:001e6b
73623at32523	8469_0:00101d
73696at32523	8469_0:000fc2
73730at32523	8469_0:0002d5
73741at32523	8469_0:001c64
73843at32523	8469_0:00395e
738at32523	8469_0:002470
74047at32523	8469_0:001cf8
74051at32523	8469_0:001106
74059at32523	8469_0:00111a
74062at32523	8469_0:001445
7416at32523	8469_0:000115
74208at32523	8469_0:00246c
74212at32523	8469_0:001f9c
74338at32523	8469_0:002781
74351at32523	8469_0:002fd5
74369at32523	8469_0:003981
74386at32523	8469_0:002538
74405at32523	8469_0:001235
7454at32523	8469_0:001d34
74571at32523	8469_0:000459
74589at32523	8469_0:000c1c
74660at32523	8469_0:001d5d
74845at32523	8469_0:003da9
74846at32523	8469_0:0007b2
74848at32523	8469_0:0028fb
75085at32523	8469_0:001bef
75106at32523	8469_0:000de1
75159at32523	8469_0:00137e
75221at32523	8469_0:003778
75470at32523	8469_0:00109a
75521at32523	8469_0:00119a
75528at32523	8469_0:0026cb
75577at32523	8469_0:0016aa
75602at32523	8469_0:0029c4
75645at32523	8469_0:000630
75693at32523	8469_0:001e30
75700at32523	8469_0:001231
75753at32523	8469_0:0040ab
76116at32523	8469_0:0015ae
76117at32523	8469_0:001ad3
76120at32523	8469_0:001153
76122at32523	8469_0:0015ad
76123at32523	8469_0:002dea
76244at32523	8469_0:0004b7
76356at32523	8469_0:00393d
76357at32523	8469_0:0031b6
76401at32523	8469_0:003187
76408at32523	8469_0:0030ed
7640at32523	8469_0:0017ef
76421at32523	8469_0:0009f0
7650at32523	8469_0:001941
76539at32523	8469_0:0014e6
76590at32523	8469_0:00260f
76590at32523	8469_0:0039de
76638at32523	8469_0:000f37
76649at32523	8469_0:001780
76673at32523	8469_0:004137
7668at32523	8469_0:002a74
76700at32523	8469_0:0037e2
76719at32523	8469_0:0034f1
76721at32523	8469_0:00122e
76762at32523	8469_0:000693
76807at32523	8469_0:0019b5
76828at32523	8469_0:000e81
76884at32523	8469_0:003f51
76969at32523	8469_0:001584
77073at32523	8469_0:00323d
7708at32523	8469_0:0022c6
77165at32523	8469_0:001152
77174at32523	8469_0:004080
771at32523	8469_0:000431
77335at32523	8469_0:002a77
77387at32523	8469_0:00163c
77410at32523	8469_0:0019b7
77440at32523	8469_0:00171f
77527at32523	8469_0:0028d8
77749at32523	8469_0:00238a
77786at32523	8469_0:00042f
77878at32523	8469_0:0041cf
77894at32523	8469_0:001ee4
7794at32523	8469_0:000221
77972at32523	8469_0:00149c
77974at32523	8469_0:00025e
78134at32523	8469_0:001afb
78163at32523	8469_0:003e56
78169at32523	8469_0:00230e
78175at32523	8469_0:004079
78178at32523	8469_0:002bd9
78244at32523	8469_0:000f47
78281at32523	8469_0:002b53
78429at32523	8469_0:002b02
78469at32523	8469_0:003a0a
78484at32523	8469_0:000947
78490at32523	8469_0:001433
78541at32523	8469_0:001969
78579at32523	8469_0:0000c9
78600at32523	8469_0:00299d
78675at32523	8469_0:002ce7
78693at32523	8469_0:0011d3
78746at32523	8469_0:002201
78793at32523	8469_0:0022db
78816at32523	8469_0:00027b
78827at32523	8469_0:002c78
78888at32523	8469_0:00122d
78906at32523	8469_0:001d6f
78944at32523	8469_0:0023e1
79065at32523	8469_0:002091
79083at32523	8469_0:0022ad
79210at32523	8469_0:0012c2
79372at32523	8469_0:0014a0
79430at32523	8469_0:00164c
79536at32523	8469_0:001123
7966at32523	8469_0:003b19
79679at32523	8469_0:001ba7
79726at32523	8469_0:00245c
79747at32523	8469_0:001f4f
79888at32523	8469_0:002eda
80110at32523	8469_0:003aa4
80113at32523	8469_0:0018df
80222at32523	8469_0:002aaf
80223at32523	8469_0:000a3d
80230at32523	8469_0:0014a7
80341at32523	8469_0:0027c8
80443at32523	8469_0:003fe6
80447at32523	8469_0:00187d
80456at32523	8469_0:001e35
80534at32523	8469_0:0019fb
80601at32523	8469_0:002687
80695at32523	8469_0:001497
80718at32523	8469_0:002e03
80751at32523	8469_0:0037b5
80876at32523	8469_0:0035b3
80900at32523	8469_0:00063e
80907at32523	8469_0:003fed
80941at32523	8469_0:0014f5
8095at32523	8469_0:00139b
80962at32523	8469_0:0011a4
80992at32523	8469_0:001975
81029at32523	8469_0:003a2c
81076at32523	8469_0:002faa
81150at32523	8469_0:00222b
81152at32523	8469_0:001705
8118at32523	8469_0:000e29
81228at32523	8469_0:00101e
81230at32523	8469_0:001b50
81244at32523	8469_0:003102
81302at32523	8469_0:000937
81311at32523	8469_0:002909
81322at32523	8469_0:0029a8
81334at32523	8469_0:001cff
81392at32523	8469_0:0020ea
8142at32523	8469_0:00187f
81563at32523	8469_0:002d08
81579at32523	8469_0:0034b3
81724at32523	8469_0:001c94
81731at32523	8469_0:003a44
81829at32523	8469_0:000a1c
81880at32523	8469_0:0035b1
81921at32523	8469_0:002b35
81944at32523	8469_0:001b02
82024at32523	8469_0:00285b
82205at32523	8469_0:002670
82211at32523	8469_0:001510
82231at32523	8469_0:001c8f
82302at32523	8469_0:0032a1
82303at32523	8469_0:003e87
82304at32523	8469_0:00277b
82309at32523	8469_0:00421f
82312at32523	8469_0:0037a7
82360at32523	8469_0:001efa
8240at32523	8469_0:0008d1
82500at32523	8469_0:0029a4
82616at32523	8469_0:003c1b
82619at32523	8469_0:001eee
82622at32523	8469_0:0011c0
82692at32523	8469_0:000a4f
82763at32523	8469_0:001194
82934at32523	8469_0:001956
82937at32523	8469_0:004086
83044at32523	8469_0:003590
83154at32523	8469_0:00320c
8316at32523	8469_0:0035fa
83209at32523	8469_0:001a48
83248at32523	8469_0:001f5b
83291at32523	8469_0:002fcf
83399at32523	8469_0:001ab9
83442at32523	8469_0:00208e
83450at32523	8469_0:0012ec
83582at32523	8469_0:00041e
83640at32523	8469_0:000f50
83668at32523	8469_0:003fe3
83687at32523	8469_0:000fd1
83688at32523	8469_0:001ade
83722at32523	8469_0:0028df
83777at32523	8469_0:001884
83849at32523	8469_0:004343
83928at32523	8469_0:003054
84004at32523	8469_0:002d11
84023at32523	8469_0:000e2f
8402at32523	8469_0:003b1a
84030at32523	8469_0:001e10
84120at32523	8469_0:00065c
84134at32523	8469_0:002ba9
8417at32523	8469_0:001d85
84256at32523	8469_0:001e7a
84282at32523	8469_0:0002fd
84377at32523	8469_0:0033b2
84404at32523	8469_0:002280
84445at32523	8469_0:002e8f
84549at32523	8469_0:00442c
84623at32523	8469_0:0012a4
84637at32523	8469_0:001b3b
84647at32523	8469_0:0006e4
84744at32523	8469_0:00005c
84771at32523	8469_0:0044d2
84779at32523	8469_0:00184e
84782at32523	8469_0:0015f7
84864at32523	8469_0:00275b
84938at32523	8469_0:003025
84990at32523	8469_0:003f6e
85010at32523	8469_0:003202
85149at32523	8469_0:001850
85312at32523	8469_0:001f96
85343at32523	8469_0:002ca0
85369at32523	8469_0:00440c
85385at32523	8469_0:003dc0
85454at32523	8469_0:004448
85468at32523	8469_0:001f28
85488at32523	8469_0:002499
85494at32523	8469_0:003dd0
8558at32523	8469_0:000cf5
85639at32523	8469_0:0034b0
85696at32523	8469_0:00450e
85704at32523	8469_0:0013e6
85705at32523	8469_0:000dfe
85708at32523	8469_0:00082a
85712at32523	8469_0:003784
8575at32523	8469_0:0010e2
85764at32523	8469_0:000e84
85827at32523	8469_0:0039f3
85843at32523	8469_0:002d61
85859at32523	8469_0:001d2c
86079at32523	8469_0:003ef6
86167at32523	8469_0:0008ad
86173at32523	8469_0:000a94
86203at32523	8469_0:0011df
86367at32523	8469_0:001983
86390at32523	8469_0:0013db
86470at32523	8469_0:0013ca
86650at32523	8469_0:00128c
86704at32523	8469_0:002352
86715at32523	8469_0:000ec6
87016at32523	8469_0:0009fe
87110at32523	8469_0:0027ec
87199at32523	8469_0:00401b
87304at32523	8469_0:0014c6
87325at32523	8469_0:001a97
87409at32523	8469_0:001677
87494at32523	8469_0:00393b
87557at32523	8469_0:00375a
87559at32523	8469_0:001b37
87561at32523	8469_0:000053
87594at32523	8469_0:00356a
87602at32523	8469_0:000b5f
87612at32523	8469_0:003a53
87645at32523	8469_0:003f1c
87735at32523	8469_0:001981
87777at32523	8469_0:001e60
87782at32523	8469_0:002bda
87859at32523	8469_0:0014ef
87897at32523	8469_0:001610
8792at32523	8469_0:000dd7
87951at32523	8469_0:002b89
87993at32523	8469_0:002164
87998at32523	8469_0:000f6d
88030at32523	8469_0:00053f
88032at32523	8469_0:000ff1
88099at32523	8469_0:001785
88123at32523	8469_0:00088d
88360at32523	8469_0:001dfc
88369at32523	8469_0:000210
88370at32523	8469_0:002f0f
88370at32523	8469_0:002f20
88380at32523	8469_0:003080
88505at32523	8469_0:002259
88527at32523	8469_0:003dfb
88530at32523	8469_0:003af0
88543at32523	8469_0:003b30
88613at32523	8469_0:00016d
88654at32523	8469_0:002386
88689at32523	8469_0:003254
88745at32523	8469_0:0025eb
88759at32523	8469_0:002856
88771at32523	8469_0:002e70
88798at32523	8469_0:0042d4
88801at32523	8469_0:001689
88805at32523	8469_0:002d97
88806at32523	8469_0:0021e3
88807at32523	8469_0:0024bb
88808at32523	8469_0:003fc9
88809at32523	8469_0:0012eb
88879at32523	8469_0:001c24
88939at32523	8469_0:00191f
88940at32523	8469_0:000d2c
89111at32523	8469_0:00081b
89146at32523	8469_0:0034e7
89208at32523	8469_0:000aa4
89398at32523	8469_0:00363c
89470at32523	8469_0:00337f
89516at32523	8469_0:002117
89533at32523	8469_0:000051
89606at32523	8469_0:001215
89660at32523	8469_0:00403c
89676at32523	8469_0:000270
89794at32523	8469_0:001cd7
89853at32523	8469_0:0033c0
89875at32523	8469_0:002d21
89910at32523	8469_0:0028aa
89925at32523	8469_0:002686
89939at32523	8469_0:001ad2
89944at32523	8469_0:001434
90019at32523	8469_0:001b38
9015at32523	8469_0:002ff2
90233at32523	8469_0:002312
9028at32523	8469_0:00423e
90405at32523	8469_0:001ed9
90571at32523	8469_0:002622
90623at32523	8469_0:000e14
90638at32523	8469_0:0003c1
90652at32523	8469_0:0033e3
9072at32523	8469_0:0015d6
90752at32523	8469_0:002a8c
90755at32523	8469_0:003156
90775at32523	8469_0:000c2d
91010at32523	8469_0:002f64
91015at32523	8469_0:0028fc
91024at32523	8469_0:000539
91026at32523	8469_0:001107
91040at32523	8469_0:00130a
91043at32523	8469_0:0000a2
91084at32523	8469_0:0017f5
91107at32523	8469_0:004233
91147at32523	8469_0:003ca7
91212at32523	8469_0:001e68
91390at32523	8469_0:002418
91565at32523	8469_0:0006b6
91600at32523	8469_0:0010fb
91605at32523	8469_0:0031f7
91609at32523	8469_0:002b47
91631at32523	8469_0:00242c
91656at32523	8469_0:003ea4
91728at32523	8469_0:0020e3
91732at32523	8469_0:001032
91904at32523	8469_0:001a94
92004at32523	8469_0:000fab
92017at32523	8469_0:000ace
92115at32523	8469_0:00261b
92296at32523	8469_0:002724
92317at32523	8469_0:004205
92336at32523	8469_0:002c7d
92357at32523	8469_0:000a04
92478at32523	8469_0:003047
92493at32523	8469_0:001865
92495at32523	8469_0:000040
92675at32523	8469_0:00015e
92683at32523	8469_0:003439
92697at32523	8469_0:002178
92700at32523	8469_0:0007b6
92714at32523	8469_0:003541
92810at32523	8469_0:001147
9283at32523	8469_0:0001d9
92842at32523	8469_0:002c85
92861at32523	8469_0:003bf4
92890at32523	8469_0:000de7
92893at32523	8469_0:003dd7
92917at32523	8469_0:003fe1
92962at32523	8469_0:002512
93080at32523	8469_0:002252
93139at32523	8469_0:0016d8
93141at32523	8469_0:003fc7
93143at32523	8469_0:0025c5
93188at32523	8469_0:001bb0
93219at32523	8469_0:0039ec
93246at32523	8469_0:0039d6
93313at32523	8469_0:000926
93349at32523	8469_0:000fa3
93350at32523	8469_0:003504
9339at32523	8469_0:004493
93446at32523	8469_0:000eb4
93470at32523	8469_0:001b18
93479at32523	8469_0:003561
93598at32523	8469_0:002fa3
93628at32523	8469_0:003c4b
93782at32523	8469_0:0002d4
93889at32523	8469_0:000d33
93944at32523	8469_0:002f51
93954at32523	8469_0:002aed
93962at32523	8469_0:0001ad
93963at32523	8469_0:00131f
9406at32523	8469_0:0011b8
94146at32523	8469_0:001efb
94146at32523	8469_0:00391a
94161at32523	8469_0:000577
94189at32523	8469_0:0024f3
94191at32523	8469_0:001070
94217at32523	8469_0:0042eb
94315at32523	8469_0:0006c4
94346at32523	8469_0:001d17
94528at32523	8469_0:00342f
94581at32523	8469_0:001642
94614at32523	8469_0:001011
94620at32523	8469_0:00049d
94793at32523	8469_0:001914
94920at32523	8469_0:0018c8
94978at32523	8469_0:00130d
95045at32523	8469_0:0030bd
95186at32523	8469_0:000654
95210at32523	8469_0:003133
95300at32523	8469_0:001637
95391at32523	8469_0:00023a
95397at32523	8469_0:001913
953at32523	8469_0:003c1e
95561at32523	8469_0:000905
95675at32523	8469_0:002306
95804at32523	8469_0:0033f5
95836at32523	8469_0:001582
96094at32523	8469_0:002541
96102at32523	8469_0:002865
96496at32523	8469_0:0040c5
96523at32523	8469_0:001857
96535at32523	8469_0:0007d7
96539at32523	8469_0:003240
96667at32523	8469_0:002a84
96674at32523	8469_0:000cf2
96677at32523	8469_0:0016c4
96762at32523	8469_0:002920
96847at32523	8469_0:000238
96913at32523	8469_0:0009f5
96931at32523	8469_0:00132b
96935at32523	8469_0:0041e0
96943at32523	8469_0:000674
96968at32523	8469_0:001721
97017at32523	8469_0:0013f9
97050at32523	8469_0:001f83
97094at32523	8469_0:0031b3
97103at32523	8469_0:0022d8
97127at32523	8469_0:0011ed
97153at32523	8469_0:0038c5
97286at32523	8469_0:003e27
97344at32523	8469_0:003a98
9751at32523	8469_0:003e9e
97583at32523	8469_0:002cf4
97729at32523	8469_0:000052
97735at32523	8469_0:0021ca
97737at32523	8469_0:00111b
97847at32523	8469_0:003b94
98018at32523	8469_0:0023af
98057at32523	8469_0:00252c
98114at32523	8469_0:003eb2
98125at32523	8469_0:003ff9
98143at32523	8469_0:000bac
98164at32523	8469_0:00428c
98191at32523	8469_0:0005aa
98271at32523	8469_0:000d3e
98495at32523	8469_0:002cea
98553at32523	8469_0:001bc7
98588at32523	8469_0:001e6a
98614at32523	8469_0:001994
98617at32523	8469_0:000e52
98722at32523	8469_0:001762
98815at32523	8469_0:004083
98972at32523	8469_0:0036f7
99023at32523	8469_0:0038ec
99102at32523	8469_0:001aad
99127at32523	8469_0:000ddf
99258at32523	8469_0:003681
99380at32523	8469_0:002fed
99410at32523	8469_0:002024
99446at32523	8469_0:0038e6
99448at32523	8469_0:0009e8
99453at32523	8469_0:00065e
99455at32523	8469_0:0028d6
99607at32523	8469_0:002125
99669at32523	8469_0:00312f
99714at32523	8469_0:001fe9
99735at32523	8469_0:0006f6
99739at32523	8469_0:000ba0
99743at32523	8469_0:001c1f
99861at32523	8469_0:00235c
99895at32523	8469_0:001ce1
