gene_name	KO	thrshld	score	E-value KO definition
8478_0:001798	K19605	238.23	1469.8	0 ellis van creveld syndrome protein 1
8478_0:00179a	K09995	192.63	339.1	1.6e-101 homeobox protein Nkx-3.2
8478_0:00179b	K19608	468.97	1839.7	0 ellis van creveld syndrome protein 2
8478_0:00179c	K14020	185.87	1435.7	0 wolfamin
8478_0:00179d	K23771	137.53	194.3	1.4e-57 protein S100-P
8478_0:00179e	K24807	436.9	1294	0 zinc finger and BTB domain-containing protein 49
8478_0:0017a0	K03687	28.1	253.9	1.5e-75 molecular chaperone GrpE
8478_0:0017a1	K20167	827.57	1015.5	0 TBC1 domain family member 14
8478_0:0017a1	K24795	985.73	1002.9	1e-301 TBC1 domain family member 12
8478_0:0017a2	K28374	101.63	452.9	1.2e-135 cilia- and flagella-associated protein 184
8478_0:0017a4	K01024	436.43	526.8	1.8e-158 [heparan sulfate]-glucosamine 3-sulfotransferase 1 [EC:2.8.2.23]
8478_0:0017a5	K25418	119.13	199.6	2.5e-59 cytokine-like protein 1
8478_0:0017a8	K15127	370.3	780.4	5.9e-235 transcriptional adapter 2-beta
8478_0:0017a9	K05840	713.83	856	1e-257 dopamine receptor D5
8478_0:0017a9	K04144	526.73	539.8	4.1e-162 dopamine receptor D1
8478_0:0017aa	K02602	77.5	653.5	1.5e-196 cytoplasmic polyadenylation element-binding protein
8478_0:0017ab	K08793	350.77	802	1.5e-241 serine/threonine kinase 32 [EC:2.7.11.1]
8478_0:0017ac	K12312	784.47	1852.8	0 epididymis-specific alpha-mannosidase [EC:3.2.1.24]
8478_0:0017ad	K08492	75.87	567.2	1.3e-170 syntaxin 18
8478_0:0017ae	K07915	183.63	482.2	5.8e-145 Ras-related protein Rab-28
8478_0:0017b0	K26153	100.8	557.7	1.6e-167 proton channel OTOP
8478_0:0017b1	K09341	130	317.1	9.1e-95 homeobox protein MSX
8478_0:0017b2	K15263	40.3	378.6	3.1e-113 cell growth-regulating nucleolar protein
8478_0:0017b5	K28086	1204.4	1450.4	0 dihydropyrimidinase-related protein 1
8478_0:0017b5	K01464	392.47	770.2	1.6e-231 dihydropyrimidinase [EC:3.5.2.2]
8478_0:0017b6	K08146	692.6	890.7	2.4e-268 MFS transporter, SP family, solute carrier family 2 (facilitated glucose transporter), member 9
8478_0:0017b9	K07190	513.37	1930.2	0 phosphorylase kinase alpha/beta subunit
8478_0:0017ba	K02320	484.3	1966.8	0 DNA polymerase alpha subunit A [EC:2.7.7.7]
8478_0:0017bb	K03236	59	343.9	4.4e-103 translation initiation factor 1A
8478_0:0017bc	K11465	957.1	1227.3	0 sex comb on midleg-like protein 2
8478_0:0017bd	K13986	2015.5	2476.8	0 mitogen-activated protein kinase kinase kinase 15 [EC:2.7.11.25]
8478_0:0017be	K24209	73	175.8	3.2e-52 small muscular protein
8478_0:0017bf	K17536	946.1	1693	0 connector enhancer of kinase suppressor of Ras 2
8478_0:0017c0	K14360	95.23	370.4	5.9e-111 organic solute transporter subunit alpha
8478_0:0017c1	K17361	178.2	621.9	5e-187 acyl-coenzyme A thioesterase 9 [EC:3.1.2.-]
8478_0:0017c2	K13807	414.5	1098.2	0 serine/threonine-protein phosphatase with EF-hands [EC:3.1.3.16]
8478_0:0017c3	K04373	852.73	1673.2	0 ribosomal protein S6 kinase alpha-1/2/3/6 [EC:2.7.11.1]
8478_0:0017c4	K08451	912.1	1233.7	0 adhesion G-protein coupled receptor G2
8478_0:0017c5	K24144	180.73	1470.5	0 Nance-Horan syndrome protein and NHS-like proteins
8478_0:0017c6	K24682	732.2	1050.2	0 patched domain-containing protein
8478_0:0017c7	K24625	217.27	365.7	7.2e-110 MICOS complex subunit MIC26
8478_0:0017c8	K09452	233.57	442.3	1.6e-132 homeobox protein aristaless-related
8478_0:0017c9	K07765	155.2	848.1	5.9e-255 S2P endopeptidase [EC:3.4.24.85]
8478_0:0017cb	K00898	351.3	709.6	1.8e-213 pyruvate dehydrogenase kinase 2/3/4 [EC:2.7.11.2]
8478_0:0017cc	K00802	175.57	777	4.1e-234 spermine synthase [EC:2.5.1.22]
8478_0:0017cd	K27846	145.97	852.7	2.1e-256 BEN domain-containing protein 2
8478_0:0017ce	K00968	226.37	635	7.3e-191 choline-phosphate cytidylyltransferase [EC:2.7.7.15]
8478_0:0017cf	K00161	421.83	761.2	2.8e-229 pyruvate dehydrogenase E1 component subunit alpha [EC:1.2.4.1]
8478_0:0017d0	K10452	853.97	1244.2	0 kelch-like protein 15
8478_0:0017d1	K00657	76.87	284	1.1e-84 diamine N-acetyltransferase [EC:2.3.1.57]
8478_0:0017d2	K08636	813.63	1293.2	0 phosphate-regulating neutral endopeptidase [EC:3.4.24.-]
8478_0:0017d6	K03242	200.27	1017.8	0 translation initiation factor 2 subunit 3
8478_0:0017d7	K10469	671.83	993	3.5e-299 kelch-like protein 34
8478_0:0017d8	K03386	222.2	436	4.2e-131 peroxiredoxin 2/4 [EC:1.11.1.24]
8478_0:0017d9	K12470	560.2	903.3	7.9e-272 SH3 domain-containing kinase-binding protein 1
8478_0:0017da	K24203	481.8	836.1	2.1e-251 MAP7 domain-containing protein 2
8478_0:0017db	K27541	1103.27	1437.4	0 zinc finger X/Y-chromosomal protein
8478_0:0017dc	K08824	376.83	592.7	4.8e-178 cyclin-dependent kinase-like [EC:2.7.11.22]
8478_0:0017dd	K14360	95.23	124.8	2e-36 organic solute transporter subunit alpha
8478_0:0017de	K25729	195.33	471.8	6e-142 retinoschisin
8478_0:0017e0	K19867	233.03	695.1	4.7e-209 PDZ and LIM domain protein 5/6/7
8478_0:0017e1	K04254	320.97	595.9	1.8e-179 retinal G protein coupled receptor
8478_0:0017e2	K24491	276.27	927.9	3.2e-279 leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein
8478_0:0017e3	K00789	33.63	791.8	3.2e-238 S-adenosylmethionine synthetase [EC:2.5.1.6]
8478_0:0017e4	K07759	96.87	827.9	3.3e-249 poly(ADP-ribose) glycohydrolase [EC:3.2.1.143]
8478_0:0017e5	K00623	784.2	1073.2	0 choline O-acetyltransferase [EC:2.3.1.6]
8478_0:0017e6	K21890	175.3	554.7	9.1e-167 growth hormone-inducible transmembrane protein
8478_0:0017e7	K04673	973.13	1084.7	0 bone morphogenetic protein receptor type-1A [EC:2.7.11.30]
8478_0:0017e8	K10067	209.87	334.8	3.3e-100 pulmonary surfactant-associated protein A
8478_0:0017e9	K10068	268.97	371.3	6.5e-111 pulmonary surfactant-associated protein D
8478_0:0017ea	K00164	1220.97	1742.9	0 2-oxoglutarate dehydrogenase E1 component [EC:1.2.4.2]
8478_0:0017eb	K10068	268.97	372.4	2.9e-111 pulmonary surfactant-associated protein D
8478_0:0017ec	K27817	89.2	810.9	7e-244 Rap1 GTPase-GDP dissociation stimulator 1
8478_0:0017ed	K09289	130.47	797.5	5.5e-240 nuclear receptor coactivator 4
8478_0:0017ee	K03991	261.73	290.3	1.1e-86 mannose-binding lectin
8478_0:0017ee	K10068	268.97	287.1	2e-85 pulmonary surfactant-associated protein D
8478_0:0017ef	K00261	533.13	980.4	4.3e-295 glutamate dehydrogenase (NAD(P)+) [EC:1.4.1.3]
8478_0:0017f1	K04255	337.37	607.1	1.5e-182 r-opsin
8478_0:0017f2	K17577	152.3	497.6	4e-149 SH2 domain-containing protein 4A
8478_0:0017f3	K14636	509.07	876.1	4.6e-264 MFS transporter, DHA1 family, solute carrier family 18 (vesicular acetylcholine transporter), member 3
8478_0:0017f4	K24491	276.27	530.4	4.1e-159 leucine-rich repeat, immunoglobulin-like domain and transmembrane domain-containing protein
8478_0:0017f5	K03991	261.73	347.8	3.5e-104 mannose-binding lectin
8478_0:0017f6	K10067	209.87	285.6	3.1e-85 pulmonary surfactant-associated protein A
8478_0:0017f8	K03681	89.5	463.5	5.7e-139 exosome complex component RRP40
8478_0:0017f9	K05457	201.6	1105	0 neuregulin 3
8478_0:0017fa	K21408	51.5	119.3	6.8e-35 adipogenesis regulatory factor
8478_0:0017fb	K16501	602.9	1634.4	0 cadherin-related family member 1
8478_0:0017fc	K19914	320.93	713.9	6.8e-215 synaptotagmin-15
8478_0:0017fd	K10067	209.87	307.3	7.8e-92 pulmonary surfactant-associated protein A
8478_0:0017fe	K26129	204.47	1042.9	0 shieldin complex subunit 2
8478_0:001800	K15717	102	106.6	8.3e-31 prostamide/prostaglandin F2alpha synthase [EC:1.11.1.20]
8478_0:001801	K17794	73.3	287.3	7.1e-86 mitochondrial import inner membrane translocase subunit TIM23
8478_0:001802	K25163	212.73	1241.4	0 wings apart-like protein
8478_0:001803	K17296	442.37	580.2	8.5e-175 tetraspanin-14
8478_0:001804	K24247	334.07	1051.5	0 multimerin
8478_0:001805	K24202	184	229.8	1.7e-68 gamma-synuclein
8478_0:001806	K01868	155.53	1131.6	0 threonyl-tRNA synthetase [EC:6.1.1.3]
8478_0:001807	K17527	62.27	597	1.2e-179 intelectin
8478_0:001808	K06172	74.2	481.1	1.1e-144 gamma-secretase subunit APH-1
8478_0:00180a	K19801	378.97	1281.7	0 phosphatidylinositol 4-kinase B [EC:2.7.1.67]
8478_0:00180e	K05003	643.37	755.2	8.5e-228 potassium inwardly-rectifying channel subfamily J member 10
8478_0:00180f	K16673	202.97	537.5	7.6e-162 LIX1-like protein
8478_0:001810	K01514	299.37	556.2	3e-167 exopolyphosphatase [EC:3.6.1.11]
8478_0:001812	K20910	477.4	791.4	1.8e-238 thioredoxin-interacting protein
8478_0:001813	K11804	392.87	942.1	1.3e-283 DDB1- and CUL4-associated factor 8
8478_0:001813	K11790	371.33	467.7	4.1e-140 denticleless
8478_0:001814	K02970	30.27	108.3	2.1e-31 small subunit ribosomal protein S21
8478_0:001815	K04280	449.2	583.8	1.1e-175 gonadotropin-releasing hormone receptor
8478_0:001816	K26390	176.33	340.9	2.8e-102 tumor necrosis factor alpha-induced protein 8
8478_0:001818	K20029	213.93	351.8	2.2e-105 palmitoyltransferase ZDHHC3/7/25 [EC:2.3.1.225]
8478_0:00181a	K21599	113.93	337.5	1.2e-100 circadian-associated transcriptional repressor
8478_0:00181b	K12876	86.6	321.1	4.3e-96 RNA-binding protein 8A
8478_0:00181d	K10356	899.23	1357.5	0 myosin I
8478_0:00181e	K03935	787.97	980.3	1.9e-295 NADH dehydrogenase (ubiquinone) Fe-S protein 2 [EC:7.1.1.2]
8478_0:00181e	K00333	514.33	589.2	2.8e-177 NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]
8478_0:001821	K23369	1119.8	1457.8	0 ADAMTS-like protein 4
8478_0:001821	K23377	935.33	958.3	1.8e-288 thrombospondin type-1 domain-containing protein 4
8478_0:001822	K10159	751.97	1089.9	0 toll-like receptor 2
8478_0:001824	K24827	77.67	381.1	3.9e-114 sodium channel modifier 1
8478_0:001826	K18085	406.5	792.6	2.3e-238 myotubularin-related protein 10/11/12
8478_0:001827	K12479	292.4	986.1	4.9e-297 vacuolar protein sorting-associated protein 45
8478_0:001829	K18406	208.33	790.1	9.3e-238 tudor domain-containing protein 2
8478_0:00182a	K17527	62.27	555.4	5.4e-167 intelectin
8478_0:00182b	K02539	149.8	425.2	2.8e-127 myeloid leukemia cell differntiation protein MCL-1
8478_0:00182c	K23468	737.83	792.9	8.4e-239 calsequestrin 1
8478_0:00182d	K16614	239.83	424	2e-127 ornithine decarboxylase antizyme 3
8478_0:00182e	K11518	61.23	550.2	1.8e-165 mitochondrial import receptor subunit TOM40
8478_0:00182f	K23533	371.2	858.8	1.4e-258 leucine-rich repeat and immunoglobulin-like domain-containing nogo receptor-interacting protein
8478_0:001831	K06842	573.5	1120.7	0 semaphorin 6
8478_0:001832	K18648	347.17	452.3	4e-136 acidic leucine-rich nuclear phosphoprotein 32 family member E
8478_0:001834	K01672	289.3	396.5	8.2e-119 carbonic anhydrase [EC:4.2.1.1]
8478_0:001835	K06089	314.37	479.3	3.5e-144 junctional adhesion molecule 1
8478_0:001836	K17285	199.1	960.5	1.9e-289 methanethiol oxidase [EC:1.8.3.4]
8478_0:001837	K03024	38.77	300.8	5e-90 DNA-directed RNA polymerase III subunit RPC7
8478_0:001838	K08758	47.8	108.1	3e-31 apolipoprotein A-II
8478_0:001839	K08702	738.6	769.2	4.3e-232 nuclear receptor subfamily 2 group F member 5
8478_0:00183a	K03574	71.6	72.4	2.2e-20 8-oxo-dGTP diphosphatase [EC:3.6.1.55]
8478_0:00183b	K01371	531.3	658	7e-198 cathepsin K [EC:3.4.22.38]
8478_0:00183c	K20645	669.17	842.2	5.3e-253 Rho GTPase-activating protein 30
8478_0:00183d	K24022	53.37	580	2.9e-174 pleckstrin homology domain-containing family O
8478_0:00183e	K06102	552.03	1656.2	0 cingulin
8478_0:00183f	K09454	150.43	648.4	5.5e-195 GA-binding protein transcription factor, beta
8478_0:001840	K12843	426.47	923.1	1.5e-277 U4/U6 small nuclear ribonucleoprotein PRP3
8478_0:001842	K18448	497.9	563.8	1.8e-169 BCL2/adenovirus E1B 19 kDa protein-interacting protein 2
8478_0:001843	K11664	80.5	417.8	3.7e-125 vacuolar protein sorting-associated protein 72
8478_0:001844	K06258	261.1	968.7	2.5e-291 MFS transporter, VNT family, synaptic vesicle glycoprotein 2
8478_0:001845	K24375	1114.63	1773.1	0 zinc finger protein 687
8478_0:001846	K06791	340.67	459.2	9.6e-138 immunoglobulin superfamily, member 11
8478_0:001849	K17198	233.67	308.7	1.9e-92 Ras-related and estrogen-regulated growth inhibitor-like protein
8478_0:00184a	K08534	721.43	917.7	2.3e-276 RAR-related orphan receptor gamma
8478_0:00184b	K17936	313.1	1127.8	0 sorting nexin-27
8478_0:00184c	K16339	244.67	351.3	2.7e-105 acyl-coenzyme A thioesterase THEM4 [EC:3.1.2.2]
8478_0:00184e	K17527	62.27	282.3	3.9e-84 intelectin
8478_0:001851	K11421	576.3	1573	0 [histone H3]-N6,N6-dimethyl-lysine9 N-methyltransferase [EC:2.1.1.366]
8478_0:001852	K03023	126.93	753.6	1e-226 DNA-directed RNA polymerase III subunit RPC3
8478_0:001853	K27192	199.9	565.2	7.4e-170 tuftelin
8478_0:001854	K24190	97.03	299.1	2.1e-89 lens fiber membrane intrinsic protein
8478_0:001856	K01013	94.53	192.4	5.5e-57 thiosulfate:glutathione sulfurtransferase [EC:2.8.1.-]
8478_0:001857	K06770	252.93	606.2	4.6e-182 myelin protein zero
8478_0:001858	K08061	499.93	792.3	3e-238 regulatory factor X 5
8478_0:001859	K01539	1701.7	1998	0 sodium/potassium-transporting ATPase subunit alpha [EC:7.2.2.13]
8478_0:00185a	K24621	632.03	707	6.3e-213 very-long-chain ceramide synthase [EC:2.3.1.297]
8478_0:00185b	K01368	518.73	616.9	8.2e-186 cathepsin S [EC:3.4.22.27]
8478_0:00185c	K09106	104.03	509.5	4.2e-153 upstream stimulatory factor
8478_0:00185d	K12165	132	357.2	2.2e-107 ufm1-conjugating enzyme 1
8478_0:00185e	K22066	151.13	184.9	1.6e-54 BolA-like protein 1
8478_0:00185e	K05527	78.2	142.1	8.1e-42 BolA family transcriptional regulator, general stress-responsive regulator
8478_0:001860	K25396	60.6	260.6	1.8e-77 protein Flattop
8478_0:001862	K06593	369.03	793	1.3e-238 poliovirus receptor-related 4
8478_0:001863	K02145	880.97	1286.3	0 V-type H+-transporting ATPase subunit A [EC:7.1.2.2]
8478_0:001864	K01309	53.43	589.5	2.6e-177 ubiquitin carboxyl-terminal hydrolase MINDY-1/2 [EC:3.4.19.12]
8478_0:001866	K00889	343.23	771.7	3.3e-232 1-phosphatidylinositol-4-phosphate 5-kinase [EC:2.7.1.68]
8478_0:001869	K21634	541.63	1041.9	0 ubiquitin carboxyl-terminal hydrolase 21 [EC:3.4.19.12]
8478_0:00186a	K13352	327.2	432	6.2e-130 peroxin-11B
8478_0:00186b	K17090	440.2	544	9.7e-164 annexin A9
8478_0:00186c	K00231	138.57	534.5	2.2e-160 protoporphyrinogen/coproporphyrinogen III oxidase [EC:1.3.3.4 1.3.3.15]
8478_0:00186f	K09097	911.83	981.1	2.2e-295 aryl hydrocarbon receptor nuclear translocator
8478_0:001870	K12778	77.83	582.6	5.9e-175 meiosis-specific protein
8478_0:001871	K00236	136.53	291.8	4.2e-87 succinate dehydrogenase (ubiquinone) cytochrome b560 subunit
8478_0:001872	K06727	199.3	315.3	4.2e-94 Fc receptor-like protein
8478_0:001873	K15559	54.57	111.6	3e-32 regulator of Ty1 transposition protein 103
8478_0:001874	K07983	96	139.1	8.4e-41 high affinity immunoglobulin epsilon receptor subunit gamma
8478_0:001875	K10370	320.73	648.8	2.7e-195 tropomodulin
8478_0:001876	K15620	49.1	507.7	1e-152 golgi phosphoprotein 3
8478_0:001878	K06730	574.4	966.2	3.5e-291 immunoglobulin superfamily, member 8
8478_0:001879	K11860	293.8	1219.1	0 OTU domain-containing protein 7 [EC:3.4.19.12]
8478_0:00187a	K11206	311.2	478.4	1.1e-143 deaminated glutathione amidase [EC:3.5.1.128]
8478_0:00187a	K13566	278.7	286.1	2.4e-85 omega-amidase [EC:3.5.1.3]
8478_0:00187b	K17274	148.17	231.4	4.5e-69 protein S100-A10
8478_0:00187d	K11982	144.63	357.7	6.6e-107 E3 ubiquitin-protein ligase RNF115/126 [EC:2.3.2.27]
8478_0:00187e	K01013	94.53	185	1e-54 thiosulfate:glutathione sulfurtransferase [EC:2.8.1.-]
8478_0:001880	K01371	531.3	549.8	4.4e-165 cathepsin K [EC:3.4.22.38]
8478_0:001880	K01368	518.73	521.7	6.5e-157 cathepsin S [EC:3.4.22.27]
8478_0:001881	K23867	137	498	2.1e-149 extracellular matrix protein 1
8478_0:001884	K03029	66.1	576.6	2.1e-173 26S proteasome regulatory subunit N10
8478_0:001885	K27491	62.03	233.7	1.2e-69 endosulfine family protein
8478_0:001886	K08541	524.9	687.6	4.1e-207 constitutive androstane receptor
8478_0:001887	K06586	1600	2214.6	0 integrin alpha 10
8478_0:001888	K16064	900.73	1088.8	0 E3 SUMO-protein ligase PIAS3 [EC:2.3.2.-]
8478_0:001889	K25382	125.23	138.3	2.2e-40 protein MENT
8478_0:00188a	K02939	58	266.7	2e-79 large subunit ribosomal protein L9
8478_0:00188b	K13207	166.67	556.4	4.7e-167 CUG-BP- and ETR3-like factor
8478_0:00188c	K08398	482.77	558.6	4.1e-168 relaxin family peptide receptor 4
8478_0:00188c	K08397	437.8	502.9	4.4e-151 relaxin family peptide receptor 3
8478_0:00188d	K02736	148.63	434.1	1.4e-130 20S proteasome subunit beta 7 [EC:3.4.25.1]
8478_0:00188f	K07968	496.17	666.5	9.4e-201 beta-1,4-galactosyltransferase 3 [EC:2.4.1.90 2.4.1.38 2.4.1.-]
8478_0:001890	K13337	63.97	380.2	1.3e-113 peroxin-19
8478_0:001891	K07764	1181.2	1520.5	0 a disintegrin and metalloproteinase with thrombospondin motifs 4 [EC:3.4.24.82]
8478_0:001892	K22594	155.03	1684.2	0 pogo transposable element with ZNF domain
8478_0:001893	K06529	467.33	679	3.9e-204 semaphorin 7
8478_0:001894	K23100	601.93	844.3	4e-254 hemojuvelin
8478_0:001895	K05002	814.67	870.2	3.7e-262 potassium inwardly-rectifying channel subfamily J member 9
8478_0:001896	K09549	62.03	248.3	3e-74 prefoldin subunit 2
8478_0:001897	K12831	175.73	555.1	7e-167 splicing factor 3B subunit 4
8478_0:001898	K16493	1117.87	1179.8	0 protocadherin alpha
8478_0:001898	K16499	1075.9	1134.3	0 protocadherin delta 2
8478_0:00189a	K16449	156.43	193	6.3e-57 regulator of G-protein signaling
8478_0:00189b	K16496	1139.73	1469.2	0 protocadherin gamma subfamily B
8478_0:00189c	K20125	216.53	968.1	3.5e-291 F-BAR and double SH3 domains protein
8478_0:00189d	K16494	1051.23	1315.9	0 protocadherin beta
8478_0:00189e	K16449	156.43	209.2	7.6e-62 regulator of G-protein signaling
8478_0:0018a0	K16665	304.5	820.6	4.1e-247 leucine-rich repeat transmembrane neuronal protein 1/2
8478_0:0018a1	K14001	148.63	701.7	4.4e-211 nucleotide exchange factor SIL1
8478_0:0018a2	K16493	1117.87	1447.6	0 protocadherin alpha
8478_0:0018a3	K03946	66.93	197.9	7.1e-59 NADH dehydrogenase (ubiquinone) 1 alpha subcomplex subunit 2
8478_0:0018a4	K13109	127.23	812.1	2.5e-244 IK cytokine
8478_0:0018a6	K16495	1169.5	1415.1	0 protocadherin gamma subfamily A
8478_0:0018a6	K16494	1051.23	1058.5	0 protocadherin beta
8478_0:0018aa	K12848	80.33	393.1	4.1e-118 U4/U6.U5 tri-snRNP component SNU23
8478_0:0018ab	K06689	293.4	335.4	2.9e-100 ubiquitin-conjugating enzyme E2 D [EC:2.3.2.23]
8478_0:0018ac	K12490	1709.3	2703.4	0 Arf-GAP with Rho-GAP domain, ANK repeat and PH domain-containing protein 3
8478_0:0018ad	K16496	1139.73	1427.1	0 protocadherin gamma subfamily B
8478_0:0018ae	K11404	738.03	932	2.5e-281 histone deacetylase 3 [EC:3.5.1.98]
8478_0:0018af	K16498	733.2	1399.7	0 protocadherin delta 1
8478_0:0018b4	K16495	1169.5	1360.6	0 protocadherin gamma subfamily A
8478_0:0018b5	K05740	1506.27	1913.1	0 diaphanous 1
8478_0:0018b6	K13213	229.4	700.8	2.3e-210 matrin 3
8478_0:0018b7	K24750	166.1	567	1.5e-170 WD repeat-containing protein 55
8478_0:0018b8	K07126	61.13	147.4	3.6e-43 uncharacterized protein
8478_0:0018b9	K21772	425.37	482.9	3.2e-145 transcriptional activator protein Pur-alpha
8478_0:0018ba	K16499	1075.9	1362.6	0 protocadherin delta 2
8478_0:0018bb	K05691	319.9	858.8	2.9e-258 catenin alpha
8478_0:0018bc	K12494	250.57	988.3	2.8e-297 PH and SEC7 domain-containing protein
8478_0:0018bd	K09538	522.53	714.2	9.1e-215 DnaJ homolog subfamily C member 18
8478_0:0018bd	K09518	164.2	398.2	3e-119 DnaJ homolog subfamily B member 12
8478_0:0018be	K26541	185.47	347.7	5.8e-104 RELT-like protein
8478_0:0018bf	K16496	1139.73	1523.1	0 protocadherin gamma subfamily B
8478_0:0018bf	K16495	1169.5	1408.4	0 protocadherin gamma subfamily A
8478_0:0018bf	K16494	1051.23	1059	0 protocadherin beta
8478_0:0018c1	K09548	48.93	264.1	3.1e-79 prefoldin subunit 1
8478_0:0018c2	K16496	1139.73	1398.4	0 protocadherin gamma subfamily B
8478_0:0018c3	K18645	160.73	197.6	8.7e-59 eukaryotic translation initiation factor 4E binding protein 3
8478_0:0018c4	K16493	1117.87	1388.5	0 protocadherin alpha
8478_0:0018c6	K14611	490.17	1080.4	0 solute carrier family 23 (nucleobase transporter), member 1
8478_0:0018c9	K16494	1051.23	1348.8	0 protocadherin beta
8478_0:0018ca	K16495	1169.5	1271.5	0 protocadherin gamma subfamily A
8478_0:0018cb	K16494	1051.23	1274.6	0 protocadherin beta
8478_0:0018cc	K27470	58	217.3	2.3e-64 polyadenylate-binding protein-interacting protein 2
8478_0:0018cd	K12654	88.43	562.6	5.2e-169 stimulator of interferon genes protein
8478_0:0018cf	K16495	1169.5	1374.9	0 protocadherin gamma subfamily A
8478_0:0018d1	K08523	163.23	315.3	2.3e-94 heparin-binding EGF-like growth factor
8478_0:0018d3	K27319	30.2	33.7	2.3e-08 short transmembrane mitochondrial protein 1
8478_0:0018d4	K05691	319.9	616.6	4.2e-185 catenin alpha
8478_0:0018d5	K24981	343.37	564.9	9.3e-170 dead end 1
8478_0:0018d7	K01892	280.6	674.1	8.5e-203 histidyl-tRNA synthetase [EC:6.1.1.21]
