gene_name	KO	thrshld	score	E-value KO definition
8469_0:000c22	K12354	466.1	874.9	1.8e-263 ectonucleotide pyrophosphatase/phosphodiesterase family member 7 [EC:3.1.4.12]
8469_0:000c23	K11143	325.8	1156.5	0 dynein axonemal intermediate chain 2
8469_0:000c24	K11452	558.73	858.2	6.9e-258 E3 SUMO-protein ligase CBX4 [EC:2.3.2.-]
8469_0:000c25	K05627	456.03	746.9	1e-224 BAI1-associated protein 2
8469_0:000c26	K24808	228.63	592	9.4e-178 BTB/POZ domain-containing protein 17
8469_0:000c28	K04257	107.23	551.3	1.1e-165 olfactory receptor
8469_0:000c2a	K23097	279.2	345.7	1.2e-103 R-spondin 2
8469_0:000c2b	K03250	210.53	844.6	1.7e-254 translation initiation factor 3 subunit E
8469_0:000c2c	K20050	151.63	1065.7	0 low-density lipoprotein receptor-related protein 3/10/12
8469_0:000c2d	K02376	939.07	1347.1	0 frizzled 6
8469_0:000c2e	K09209	275.53	546.5	7.3e-164 krueppel-like factor 10/11
8469_0:000c2f	K01464	392.47	902.6	1.4e-271 dihydropyrimidinase [EC:3.5.2.2]
8469_0:000c30	K15115	304.1	506.5	2.9e-152 solute carrier family 25 (mitochondrial folate transporter), member 32
8469_0:000c31	K11806	135.43	829.8	6.9e-250 DDB1- and CUL4-associated factor 13
8469_0:000c32	K17442	956.77	2146.6	0 zinc finger protein ZFPM2
8469_0:000c33	K02148	57.17	730.4	7.5e-220 V-type H+-transporting ATPase subunit C
8469_0:000c34	K27904	630.97	801.5	7.7e-242 antizyme inhibitor 1
8469_0:000c34	K01581	218.77	518.3	1.7e-155 ornithine decarboxylase [EC:4.1.1.17]
8469_0:000c36	K25635	168.33	315	2.2e-94 outer dense fiber protein 1
8469_0:000c37	K25700	169.6	473	5.7e-142 collagen triple helix repeat-containing protein 1
8469_0:000c39	K05465	717.93	827.5	2.6e-249 angiopoietin 1
8469_0:000c3a	K25437	828.5	889	2.8e-267 oxidation resistance protein 1
8469_0:000c40	K14943	72.57	618.9	7e-186 muscleblind
8469_0:000c41	K04735	638.87	730.9	9.3e-220 transcription factor p65
8469_0:000c42	K08867	249.37	531.3	2.8e-159 WNK lysine deficient protein kinase [EC:2.7.11.1]
8469_0:000c43	K13865	1030.97	1130.1	0 solute carrier family 7 (cationic amino acid transporter), member 3
8469_0:000c43	K13863	952.87	961.9	2.5e-289 solute carrier family 7 (cationic amino acid transporter), member 1
8469_0:000c44	K07620	425.87	525.1	2.7e-158 gap junction beta-1 protein
8469_0:000c44	K07621	431.57	443.3	4.1e-133 gap junction beta-2 protein
8469_0:000c46	K19866	715.6	886.9	3.4e-267 EGF-containing fibulin-like extracellular matrix protein 2
8469_0:000c47	K11984	82.83	730.6	2e-219 U4/U6.U5 tri-snRNP-associated protein 1
8469_0:000c48	K24574	128.1	1537.6	0 testis-expressed protein 11
8469_0:000c49	K17918	148.73	268.1	4.7e-80 sorting nexin-3/12
8469_0:000c4a	K01277	270.17	1216.5	0 dipeptidyl-peptidase III [EC:3.4.14.4]
8469_0:000c4b	K11304	568.77	877.1	4.4e-264 histone acetyltransferase HTATIP [EC:2.3.1.48]
8469_0:000c4c	K05765	90.93	236.3	2.5e-70 cofilin
8469_0:000c4e	K13143	885.07	1044.4	0 integrator complex subunit 6
8469_0:000c4f	K15025	51.03	257	1.6e-76 probable RNA-binding protein EIF1AD
8469_0:000c50	K16355	1031.6	1070.9	0 leucine-rich repeat and fibronectin type-III domain-containing protein 2
8469_0:000c51	K24675	739.93	1692	0 zinc finger MYM-type protein 2/3/4
8469_0:000c52	K08569	391.7	479.4	6e-144 cathepsin W [EC:3.4.22.-]
8469_0:000c53	K05076	273.57	566.7	2.5e-170 interleukin 13 receptor alpha-1
8469_0:000c54	K23290	1574.93	1737.4	0 phosphofurin acidic cluster sorting protein 1
8469_0:000c56	K19022	120.73	1015.4	0 AP-5 complex subunit beta-1
8469_0:000c57	K08109	714.8	1024.8	0 glypican 3
8469_0:000c58	K28463	56.47	725.3	3.3e-218 transmembrane protein 151
8469_0:000c59	K10447	766.8	1098.3	0 kelch-like protein 9/13
8469_0:000c5a	K20362	65.17	392.7	9.8e-118 protein transport protein YIF1
8469_0:000c5b	K10407	192.2	1142.5	0 kinesin light chain
8469_0:000c5e	K07863	342.97	394.5	5.5e-119 Ras homolog gene family, member G
8469_0:000c5f	K16735	518.9	742.6	9.9e-224 integrin beta-1-binding protein 2
8469_0:000c61	K05047	930.53	1208	0 solute carrier family 6 (neurotransmitter transporter) member 14
8469_0:000c62	K04157	373.33	551.1	9.5e-166 5-hydroxytryptamine receptor 2
8469_0:000c63	K17920	145.7	629.8	2.4e-189 sorting nexin-5/6/32
8469_0:000c64	K16746	274.3	1072.6	0 Bardet-Biedl syndrome 1 protein
8469_0:000c65	K02867	65	186.7	4.7e-55 large subunit ribosomal protein L11
8469_0:000c66	K15014	284.77	600.8	1.4e-180 solute carrier family 29 (equilibrative nucleoside transporter), member 1/2/3
8469_0:000c67	K07839	338	365.5	1.8e-109 Ras-related protein Rap-2C
8469_0:000c68	K00760	82.63	446.2	5.9e-134 hypoxanthine phosphoribosyltransferase [EC:2.4.2.8]
8469_0:000c69	K26161	100.1	717	8.3e-216 acidic fibroblast growth factor intracellular-binding protein
8469_0:000c6a	K21032	211.9	377.6	6.2e-113 beta-1,4-glucuronyltransferase 1 [EC:2.4.1.-]
8469_0:000c6b	K20368	23.63	260.8	1.2e-77 protein cornichon
8469_0:000c6c	K12358	591.6	624.3	1.8e-187 forkhead box protein O4
8469_0:000c6d	K20241	192.83	887.3	7.4e-267 WD repeat-containing protein 44
8469_0:000c6e	K08991	155.5	731.8	5.6e-220 crossover junction endonuclease MUS81 [EC:3.1.22.-]
8469_0:000c6f	K05077	309.2	474.2	2e-142 interleukin 13 receptor alpha-2
8469_0:000c70	K10745	51.77	214.6	8.7e-64 ribonuclease H2 subunit C
8469_0:000c71	K26457	234.67	640.6	2.4e-192 neuronal PAS domain-containing protein 4
8469_0:000c72	K10141	698.17	751.9	2.5e-226 sestrin 1/3
8469_0:000c73	K08129	273.53	501.4	1.3e-150 nyctalopin
8469_0:000c74	K01124	439.73	895.8	6.2e-270 glycerophosphoinositol inositolphosphodiesterase [EC:3.1.4.43]
8469_0:000c76	K21098	1637.47	1956.7	0 discs large protein 3
8469_0:000c77	K03125	497.3	2652.1	0 transcription initiation factor TFIID subunit 1 [EC:2.3.1.48 2.7.11.1]
8469_0:000c78	K13902	171.1	183.7	3.2e-54 cystatin-M
8469_0:000c79	K15101	295.33	581.3	9e-175 solute carrier family 25 (mitochondrial ornithine transporter) member 2/15
8469_0:000c7a	K09676	392.9	542.3	6.9e-163 galactose-3-O-sulfotransferase 3 [EC:2.8.2.-]
8469_0:000c7b	K08838	468.13	750.4	4.5e-226 serine/threonine-protein kinase 24/25/MST4 [EC:2.7.11.1]
8469_0:000c7c	K20352	170.17	329.8	1.3e-98 p24 family protein delta-1
8469_0:000c7d	K08110	854.73	865.6	2e-260 glypican 4
8469_0:000c7e	K12883	91.8	330.4	1.4e-98 nuclear cap-binding protein subunit 2
8469_0:000c7f	K23971	696.83	1137.7	0 FERM domain-containing protein 7
8469_0:000c80	K17260	483.9	847.4	1.3e-255 actin-related protein 2
8469_0:000c81	K05070	203.9	472	1e-141 interleukin 2 receptor gamma
8469_0:000c82	K13214	708.8	977.8	8.8e-295 non-POU domain-containing octamer-binding protein
8469_0:000c83	K17276	1251.8	1256	0 plastin-2
8469_0:000c83	K17336	1115.63	1167.3	0 plastin-3
8469_0:000c84	K15162	459.57	3175.3	0 mediator of RNA polymerase II transcription subunit 12
8469_0:000c85	K07875	448.9	455.4	1.3e-137 Ras-related protein Rab-1B
8469_0:000c85	K07874	364.7	451.5	6.3e-136 Ras-related protein Rab-1A
8469_0:000c86	K01958	801.3	2370.7	0 pyruvate carboxylase [EC:6.4.1.1]
8469_0:000c87	K21853	1649	3257.5	0 dedicator of cytokinesis protein 9/10/11
8469_0:000c88	K11964	239.07	764.6	1.7e-230 pellino [EC:2.3.2.27]
8469_0:000c89	K09667	247.47	777.8	8.7e-234 protein O-GlcNAc transferase [EC:2.4.1.255]
8469_0:000c8a	K04167	442.37	687.1	1.6e-206 angiotensin II receptor type 2
8469_0:000c8d	K07378	540.1	1056.4	0 neuroligin
8469_0:000c8e	K07612	476.93	509.5	3.9e-153 gap junction alpha-3 protein
8469_0:000c90	K12829	114.43	989.9	3.3e-298 splicing factor 3B subunit 2
8469_0:000c92	K21870	59.23	211.4	6.6e-63 barrier-to-autointegration factor
8469_0:000c93	K08102	727.2	733.8	6.9e-221 heparan sulfate 6-O-sulfotransferase HS6ST2 [EC:2.8.2.-]
8469_0:000c94	K23310	190.03	419.8	1.2e-125 PHD finger protein 6
8469_0:000c95	K09216	130.17	372	2.3e-111 ovo
8469_0:000c96	K19196	150.57	509.5	2.3e-153 breast cancer metastasis-suppressor 1 and related proteins
8469_0:000c98	K21752	84.23	236.6	3.1e-70 Dr1-associated corepressor
8469_0:000c9a	K27761	370.9	380.5	5.7e-114 GTPase IMAP family member 4
8469_0:000c9c	K03963	37.8	110.7	4.5e-32 NADH dehydrogenase (ubiquinone) 1 beta subcomplex subunit 7
8469_0:000c9e	K02987	104.53	631.1	3.4e-190 small subunit ribosomal protein S4e
8469_0:000c9f	K03899	1796.13	2763.6	0 coagulation factor VIII
8469_0:000ca0	K07190	513.37	1942.6	0 phosphorylase kinase alpha/beta subunit
8469_0:000ca1	K27569	120.3	473.3	4.9e-142 protein eva-1
8469_0:000ca2	K18625	116.17	973.8	1.6e-292 protein Shroom
8469_0:000ca3	K21880	733.33	977	9.6e-295 MAGUK 55 kDa erythrocyte membrane protein
8469_0:000ca4	K19176	400.27	893.6	3e-269 fatty acid amide hydrolase 2 [EC:3.5.1.99]
8469_0:000ca5	K09366	277.37	570.1	2.6e-171 POU domain transcription factor, class 4
8469_0:000ca6	K17384	376	465.5	9.4e-140 protein sprouty homolog 3
8469_0:000ca7	K16837	141.3	186.8	4.5e-56 mature T-cell proliferation-1 type B1
8469_0:000ca8	K26675	78.53	244.5	1.2e-72 fibrous sheath-interacting protein 2
8469_0:000ca9	K21771	334.47	614.4	8.7e-185 G2/mitotic-specific cyclin-B3
8469_0:000caa	K22527	148.43	327.4	9.1e-98 Cbp/p300-interacting transactivator 1
8469_0:000cab	K00474	383.37	742.3	2.2e-223 trimethyllysine dioxygenase [EC:1.14.11.8]
8469_0:000cad	K05498	318.6	470	3.9e-141 bone morphogenetic protein 15
8469_0:000cae	K05022	339.33	403.7	4.5e-121 chloride intracellular channel protein 2
8469_0:000caf	K24308	275.53	323.4	6.2e-97 FUN14 domain-containing protein 2
8469_0:000cb0	K11131	417.73	988.9	5.9e-298 H/ACA ribonucleoprotein complex subunit 4 [EC:5.4.99.-]
8469_0:000cb3	K20135	103.4	260.9	1.7e-77 factor VIII intron 22 protein
8469_0:000cb5	K11864	116.03	541.5	6.8e-163 BRCA1/BRCA2-containing complex subunit 3 [EC:3.4.19.-]
8469_0:000cb6	K11405	494.73	724.1	5.1e-218 histone deacetylase 8 [EC:3.5.1.98]
8469_0:000cb7	K26675	78.53	170.5	2.7e-50 fibrous sheath-interacting protein 2
8469_0:000cb9	K00901	94.97	790.8	5.2e-238 diacylglycerol kinase (ATP) [EC:2.7.1.107]
8469_0:000cba	K08487	283.23	497.7	1e-149 syntaxin 11
8469_0:000cbb	K14798	119.7	543.7	6.2e-163 protein LTV1
8469_0:000cbc	K12832	37.9	201	5.9e-60 splicing factor 3B subunit 5
8469_0:000cbe	K08463	1027.07	2227.4	0 adhesion G-protein coupled receptor G6
8469_0:000cbf	K07918	378.33	445	1e-133 Ras-related protein Rab-32
8469_0:000cc0	K04603	1821.27	2054.8	0 metabotropic glutamate receptor 1
8469_0:000cc1	K24642	268.43	647.6	1.9e-194 zinc finger BED domain-containing protein 5/7/8/9
8469_0:000cc2	K17594	63.23	618.5	1e-185 phosphatase and actin regulator
8469_0:000cc3	K15441	175.77	299.5	2e-89 tRNA-specific adenosine deaminase 2 [EC:3.5.4.-]
8469_0:000cc4	K08518	680.23	2021.6	0 syntaxin-binding protein 5
8469_0:000cc5	K12199	103.1	402.2	2.6e-120 vacuolar protein sorting-associated protein VTA1
8469_0:000cc6	K04168	545.43	684	2.9e-206 neuromedin B receptor
8469_0:000cc7	K15710	333.63	1789.4	0 E3 ubiquitin-protein ligase SHPRH [EC:5.6.2.- 2.3.2.27]
8469_0:000cc7	K11275	75.9	83.6	1.3e-23 histone H1/5
8469_0:000cc9	K27060	4642.03	4994.1	0 utrophin
8469_0:000cca	K13336	78.33	503.2	3.5e-151 peroxin-3
8469_0:000ccd	K10307	666.2	1071.5	0 F-box protein 30
8469_0:000ccf	K09239	207.2	1535.6	0 human immunodeficiency virus type I enhancer-binding protein
8469_0:000cd0	K01206	46.57	518	1.7e-155 alpha-L-fucosidase [EC:3.2.1.51]
8469_0:000cd2	K19485	588.4	1073.8	0 zinc finger protein PLAGL1
8469_0:000cd3	K22735	70.87	414.5	1e-124 sodium/potassium-transporting ATPase subunit beta-1-interacting protein
8469_0:000cd5	K12150	161.3	258.5	7.2e-77 adenosine 5'-monophosphoramidase HINT3 [EC:3.9.1.-]
8469_0:000cd6	K07023	71.83	369.1	1.8e-110 5'-deoxynucleotidase [EC:3.1.3.89]
8469_0:000cd7	K09091	146.73	398.4	2.1e-119 hairy and enhancer of split related with YRPW motif
8469_0:000cd8	K25442	800.2	1003.4	9.7e-302 nuclear receptor coactivator 7
8469_0:000cd9	K11977	286	745.8	2.2e-224 E3 ubiquitin-protein ligase RNF217 [EC:2.3.2.31]
8469_0:000cda	K15430	170.23	685.7	2.8e-206 tRNA (guanine10-N2)-methyltransferase [EC:2.1.1.214]
8469_0:000cdb	K23449	95.53	312.9	3.3e-93 triadin
8469_0:000cdd	K25449	362.33	907.7	5.1e-273 olfactomedin-like protein 2
8469_0:000cde	K07126	61.13	140	6.5e-41 uncharacterized protein
8469_0:000cdf	K16449	156.43	169.7	7.3e-50 regulator of G-protein signaling
8469_0:000ce0	K05125	1040.67	1241.6	0 discoidin domain receptor family member 2 [EC:2.7.10.1]
8469_0:000ce3	K08877	209.07	731.1	6.4e-220 serine/threonine-protein kinase Kist [EC:2.7.11.1]
8469_0:000ce5	K00972	442.57	717.4	1e-215 UDP-N-acetylglucosamine/UDP-N-acetylgalactosamine diphosphorylase [EC:2.7.7.23 2.7.7.83]
8469_0:000ce6	K16449	156.43	209.7	5.3e-62 regulator of G-protein signaling
8469_0:000ce7	K16513	86.5	695.9	5e-209 carboxyl-terminal PDZ ligand of neuronal nitric oxide synthase protein
8469_0:000ce8	K09054	523.03	784.9	6.3e-236 cyclic AMP-dependent transcription factor ATF-6 alpha
8469_0:000ce9	K13373	252.03	623.4	1e-187 17beta-estradiol 17-dehydrogenase / 3beta-hydroxysteroid 3-dehydrogenase [EC:1.1.1.62 1.1.1.270]
8469_0:000cea	K09228	360.37	795	4.9e-239 KRAB domain-containing zinc finger protein
8469_0:000cea	K09230	389.63	390.8	9.4e-117 SCAN domain-containing zinc finger protein
8469_0:000cea	K09191	325.1	334.9	7.2e-100 general transcription factor IIIA
8469_0:000ceb	K17767	228.6	556.1	8e-167 AH receptor-interacting protein
8469_0:000cec	K20369	79.6	502.4	3.4e-151 ER-derived vesicles protein
8469_0:000ced	K04257	107.23	436	1e-130 olfactory receptor
8469_0:000cee	K28146	444	1086.1	0 NHL repeat-containing protein 2
8469_0:000cf0	K24332	523.5	1997.9	0 attractin
8469_0:000cf1	K22600	1181.7	1897	0 guanylate cyclase 2G [EC:4.6.1.2]
8469_0:000cf2	K24508	680.47	877.3	6.1e-264 von Willebrand factor A domain-containing protein 2
8469_0:000cf5	K24421	1982.97	3317.7	0 nebulin-related-anchoring protein
8469_0:000cf6	K04491	437.7	521.8	2e-156 transcription factor 7-like 2
8469_0:000cf7	K23782	751.17	1024.7	0 actin filament associated protein 1-like
8469_0:000cf8	K00629	470.17	1107.7	0 glycerol-3-phosphate O-acyltransferase 1/2 [EC:2.3.1.15]
8469_0:000cf9	K11098	98.5	227.3	1.8e-67 small nuclear ribonucleoprotein F
8469_0:000cfa	K20031	255.1	690.9	6.6e-208 palmitoyltransferase ZDHHC6 [EC:2.3.1.225]
8469_0:000cfc	K04141	536.67	671.1	6.5e-202 adrenergic receptor beta-1
8469_0:000cfc	K04143	539.13	551.2	1.6e-165 adrenergic receptor beta-3
8469_0:000cfd	K19895	115.6	628.1	7.5e-189 GDNF family receptor alpha
8469_0:000cfe	K08493	78.7	335.1	3.3e-100 vesicle transport through interaction with t-SNAREs 1
8469_0:000cff	K25624	100.57	383.7	2.9e-115 coiled-coil domain-containing protein 172
8469_0:000d00	K15340	323.03	647	1.6e-194 DNA cross-link repair 1A protein
8469_0:000d01	K09318	130.43	246.4	4.6e-73 homeobox protein ventral anterior
8469_0:000d02	K20007	316.07	579.2	4e-174 potassium channel subfamily K member 18
8469_0:000d03	K04397	411.43	455.6	1.4e-136 caspase 7 [EC:3.4.22.60]
8469_0:000d04	K01897	435.57	648	1.4e-194 long-chain-fatty-acid---CoA ligase [EC:6.2.1.3]
8469_0:000d05	K07520	308.57	849.8	1.4e-255 actin-binding LIM protein
8469_0:000d06	K27394	290.8	984.8	1.1e-296 enolase 4 [EC:4.2.1.11]
8469_0:000d07	K14076	707.17	713.6	1.2e-214 pancreatic lipase-related protein 3 [EC:3.1.1.3]
8469_0:000d07	K14073	463.1	597.8	1.8e-179 pancreatic triacylglycerol lipase [EC:3.1.1.3]
8469_0:000d08	K08648	566.57	821.1	7e-247 hyaluronan binding protein 2 [EC:3.4.21.-]
8469_0:000d09	K18405	275.4	775.8	5.8e-233 tudor domain-containing protein 1/4/6/7
8469_0:000d0a	K25702	337.3	616.9	5.6e-186 beta-tectorin
8469_0:000d0c	K26421	358.27	1235.5	0 FHF complex subunit HOOK interacting protein 2
8469_0:000d0d	K03177	196.77	375.4	4e-112 tRNA pseudouridine55 synthase [EC:5.4.99.25]
8469_0:000d0e	K15146	35.5	221.5	8.3e-66 mediator of RNA polymerase II transcription subunit 4
8469_0:000d0f	K13676	149.3	624	8.7e-188 UDP-D-xylose:beta-D-glucoside alpha-1,3-D-xylosyltransferase [EC:2.4.2.42]
8469_0:000d10	K15682	796.7	1120.6	0 ligand of Numb protein X 3/4 [EC:2.3.2.27]
8469_0:000d11	K06756	1409.93	1755.1	0 neuronal cell adhesion molecule
8469_0:000d12	K06759	1428.73	1763	0 contactin 1
8469_0:000d13	K04257	107.23	237.8	1.3e-70 olfactory receptor
8469_0:000d15	K04257	107.23	358.9	2.4e-107 olfactory receptor
8469_0:000d16	K00134	409.2	564.7	8.2e-170 glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]
8469_0:000d18	K09175	370.87	1474.7	0 DNA-binding protein RFX7
8469_0:000d19	K10356	899.23	1391.3	0 myosin I
8469_0:000d1a	K10370	320.73	489.6	4.9e-147 tropomodulin
8469_0:000d1b	K01868	155.53	1265.7	0 threonyl-tRNA synthetase [EC:6.1.1.3]
8469_0:000d1c	K22283	643.17	971.6	6e-293 hepatic triacylglycerol lipase [EC:3.1.1.3]
8469_0:000d1d	K19758	117.03	597.5	1.4e-179 dynein axonemal assembly factor 4
8469_0:000d1e	K25441	69.2	694.8	7e-209 meiosis-specific nuclear structural protein 1
8469_0:000d1f	K04809	634.5	871.1	1.2e-262 nicotinic acetylcholine receptor alpha-7
8469_0:000d21	K21770	560.93	662.5	4.8e-199 G2/mitotic-specific cyclin-B2
8469_0:000d21	K05868	572.67	574.7	1.3e-172 G2/mitotic-specific cyclin-B1
8469_0:000d22	K10357	1084.03	1787.6	0 myosin V
8469_0:000d23	K25093	823.63	1291.2	0 SAFB-like transcription modulator
8469_0:000d24	K22657	683.27	1006.4	1.5e-302 immunoglobulin superfamily DCC subclass member 4
8469_0:000d24	K22654	569.73	625.3	9.3e-188 immunoglobulin superfamily DCC subclass member 3
8469_0:000d25	K15293	137.5	2612.3	0 protein unc-13 A/B/C
8469_0:000d26	K22594	155.03	542	2.5e-162 pogo transposable element with ZNF domain
8469_0:000d28	K10591	1005.4	1394	0 E3 ubiquitin-protein ligase NEDD4 [EC:2.3.2.26]
8469_0:000d29	K07885	409	455.8	4.2e-137 Ras-related protein Rab-27A
8469_0:000d29	K07886	404.83	427.2	2e-128 Ras-related protein Rab-27B
8469_0:000d2b	K24753	1218.47	1992.9	0 WD repeat-containing protein 72
8469_0:000d2d	K28114	105.3	208.5	3.3e-62 piercer of microtubule wall 2 protein
8469_0:000d2e	K10370	320.73	597.4	9.8e-180 tropomodulin
8469_0:000d2f	K15177	42.43	739.1	3.2e-222 RNA polymerase-associated protein LEO1
8469_0:000d30	K22031	225.63	944.5	2.2e-284 myocardial zonula adherens protein
8469_0:000d30	K21987	54.87	291.2	7.6e-87 DNA-directed RNA polymerase II subunit GRINL1A
8469_0:000d31	K23377	935.33	980	5.2e-295 thrombospondin type-1 domain-containing protein 4
8469_0:000d32	K08026	589.03	652	8e-196 one cut domain, family member 1 (hepatocyte nuclear factor 6)
8469_0:000d33	K10635	294.2	1109.3	0 E3 ubiquitin-protein ligase Arkadia [EC:2.3.2.27]
8469_0:000d34	K02896	28.63	216.7	1.9e-64 large subunit ribosomal protein L24e
8469_0:000d35	K06855	500.33	1014.5	0 mitogen-activated protein kinase 4/6 [EC:2.7.11.24]
8469_0:000d37	K05286	169.37	891.8	2.4e-268 GPI mannosyltransferase 3 [EC:2.4.1.-]
8469_0:000d38	K16606	334.93	1014.8	0 leucine-rich repeat-containing protein 49
8469_0:000d39	K10357	1084.03	1665.8	0 myosin V
8469_0:000d3a	K25733	514.13	843.6	4.4e-254 secretogranin-3
8469_0:000d3b	K28115	382.4	1251.4	0 cell cycle progression protein 1
8469_0:000d3d	K27491	62.03	225.8	3.3e-67 endosulfine family protein
8469_0:000d3e	K07249	1027.4	1164.5	0 retinal dehydrogenase [EC:1.2.1.36]
8469_0:000d3e	K00128	606.83	706.4	1.5e-212 aldehyde dehydrogenase (NAD+) [EC:1.2.1.3]
8469_0:000d3f	K01309	53.43	549.6	3.3e-165 ubiquitin carboxyl-terminal hydrolase MINDY-1/2 [EC:3.4.19.12]
8469_0:000d40	K04539	572.33	919.7	4.4e-277 guanine nucleotide-binding protein subunit beta-5
8469_0:000d41	K06704	482.8	1043.2	0 disintegrin and metalloproteinase domain-containing protein 10 [EC:3.4.24.81]
8469_0:000d42	K18733	216.67	499.8	7.6e-150 la-related protein 6
8469_0:000d43	K09063	856.7	857.8	4.5e-258 transcription factor E2-alpha
8469_0:000d43	K15603	578.6	761.2	9.8e-229 transcription factor 4/12
8469_0:000d44	K21110	741	1726	0 cingulin-like protein 1
8469_0:000d45	K05701	1040.13	1529.4	0 tight junction protein 1
8469_0:000d48	K09877	439.2	513	2.3e-154 aquaporin-9
8469_0:000d4b	K04257	107.23	410.9	4.2e-123 olfactory receptor
8469_0:000d4c	K08844	1248.07	3821	0 leucine-rich repeat kinase 2 [EC:2.7.11.1]
8469_0:000d4e	K24523	829.6	1262	0 copine 5/8/9
8469_0:000d50	K24185	961.53	2643	0 kinesin family member 21
8469_0:000d51	K08150	496.73	740.4	8.6e-223 MFS transporter, SP family, solute carrier family 2 (myo-inositol transporter), member 13
8469_0:000d52	K05676	1228.93	1332.7	0 ATP-binding cassette, subfamily D (ALD), member 2 [EC:7.6.2.4]
8469_0:000d53	K27998	53.7	704.9	1e-211 regulator of DNA class I crossover intermediates 1
8469_0:000d56	K13915	186.9	240	2.1e-71 lysozyme C [EC:3.2.1.17]
8469_0:000d57	K10164	155.63	409.4	1.5e-122 homeobox protein Nanog
8469_0:000d58	K16630	644.63	2090.1	0 collagen type XXII alpha
8469_0:000d59	K08597	105.7	294.7	7.7e-88 sentrin-specific protease 8 [EC:3.4.22.68]
8469_0:000d5a	K17941	86.03	235.5	3.6e-70 sorting nexin-22/24
8469_0:000d5b	K12373	97.87	508.1	2e-152 hexosaminidase [EC:3.2.1.52]
8469_0:000d5c	K16531	202.33	1011.6	0 Bardet-Biedl syndrome 4 protein
8469_0:000d5d	K00873	57.93	789.7	9.1e-238 pyruvate kinase [EC:2.7.1.40]
