gene_name	KO	thrshld	score	E-value KO definition
1415176_0:00154b	K16781	258.23	964.5	2.7e-290 tetratricopeptide repeat protein 8
1415176_0:00154c	K23853	89.33	278.3	7.7e-83 EF-hand calcium-binding domain-containing protein 11
1415176_0:00154e	K25543	763.57	1106.1	0 beta-galactosidase-1-like protein [EC:3.2.1.-]
1415176_0:00154e	K12308	333.07	382.1	3.6e-114 beta-galactosidase [EC:3.2.1.23]
1415176_0:00154f	K11538	532.2	847	2.9e-255 isobutyryl-CoA dehydrogenase [EC:1.3.99.-]
1415176_0:001550	K06774	325.17	361.9	2.4e-108 neurotrimin
1415176_0:001551	K18466	104.4	661.2	3.8e-199 vacuolar protein sorting-associated protein 26A/B
1415176_0:001552	K17930	305.13	1313.9	0 sorting nexin-19
1415176_0:001554	K06773	539.5	586.3	1.9e-176 opioid binding protein/cell adhesion molecule-like
1415176_0:001554	K06774	325.17	325.9	1.9e-97 neurotrimin
1415176_0:001555	K06785	333.63	620.7	1.1e-186 junctional adhesion molecule 3
1415176_0:001556	K11491	214.6	1763.5	0 condensin-2 complex subunit D3
1415176_0:001557	K00735	468.27	760.1	6.8e-229 galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 1 [EC:2.4.1.135]
1415176_0:001557	K10158	431.37	438.4	2.5e-131 galactosylgalactosylxylosylprotein 3-beta-glucuronosyltransferase 3 [EC:2.4.1.135]
1415176_0:001559	K18487	718.6	938.2	1.2e-282 zinc finger protein ZIC 3
1415176_0:00155a	K06753	1991.4	2953.2	0 roundabout, axon guidance receptor 1
1415176_0:00155c	K07951	199.13	378	6.2e-114 ADP-ribosylation factor-like protein 6
1415176_0:00155d	K05190	474.97	810	4.9e-244 gamma-aminobutyric acid receptor subunit rho
1415176_0:00155e	K25509	300.87	1236.3	0 beta/gamma crystallin domain-containing protein
1415176_0:00155f	K21760	435.13	878.7	1.4e-264 protein-L-histidine (3S)-3-hydroxylase / [histone H3]-trimethyl-L-lysine9 demethylase [EC:1.14.11.79 1.14.11.66]
1415176_0:001560	K11795	283.63	1052	0 DDB1- and CUL4-associated factor 6
1415176_0:001561	K09585	210.93	831.6	2.5e-250 protein disulfide-isomerase [EC:5.3.4.1]
1415176_0:001562	K05622	996.77	1128.8	0 transglutaminase 5 [EC:2.3.2.13]
1415176_0:001563	K16759	159.7	643.7	2.1e-193 coiled-coil domain-containing protein 102
1415176_0:001564	K19013	2983.57	3857.8	0 stabilin-2
1415176_0:001566	K09487	1089.6	1369.1	0 heat shock protein 90kDa beta
1415176_0:001566	K04079	104.27	859.9	2e-258 molecular chaperone HtpG
1415176_0:001567	K13095	160.2	661.7	5.5e-199 splicing factor 1
1415176_0:001569	K08490	123.57	490.5	2.1e-147 syntaxin 5
1415176_0:00156a	K27342	74.9	318.9	2.3e-95 transmembrane protein 223
1415176_0:00156b	K08658	84.43	410.6	4.6e-123 intramembrane prenyl-peptidase [EC:3.4.26.1]
1415176_0:00156b	K07052	32.8	59.6	1.5e-16 CAAX protease family protein
1415176_0:00156d	K06070	577.43	1267.1	0 protein kinase D [EC:2.7.11.13]
1415176_0:00156f	K23222	115.57	398.5	2.7e-119 nuclease HARBI1 [EC:3.1.-.-]
1415176_0:001570	K07377	278.4	2023	0 neurexin
1415176_0:001571	K00688	81.5	1539.7	0 glycogen phosphorylase [EC:2.4.1.1]
1415176_0:001572	K14284	79.5	974	4.1e-293 nuclear RNA export factor
1415176_0:001573	K25573	643.67	848.5	7.4e-255 EH domain-binding protein 1-like protein 1
1415176_0:001575	K04569	201.2	477.6	1.7e-143 copper chaperone for superoxide dismutase
1415176_0:001575	K04565	84.5	197.4	1.8e-58 superoxide dismutase, Cu-Zn family [EC:1.15.1.1]
1415176_0:001576	K21073	1926.77	2065.4	0 actinin alpha 2/3
1415176_0:001577	K28396	111.97	2712.4	0 pecanex-like protein
1415176_0:001578	K13187	262.67	494.7	1.8e-148 RNA-binding protein 4
1415176_0:001579	K13187	262.67	490.1	4.5e-147 RNA-binding protein 4
1415176_0:00157a	K13189	287.43	359.7	2.8e-107 RNA-binding protein 14
1415176_0:00157c	K23932	4167	4402	0 spectrin beta, non-erythrocytic 2
1415176_0:00157d	K01512	72.8	133.1	8.5e-39 acylphosphatase [EC:3.6.1.7]
1415176_0:00157e	K04414	1337.7	1512.4	0 mitogen-activated protein kinase kinase kinase kinase 2 [EC:2.7.11.1]
1415176_0:00157f	K12361	922.37	1209.6	0 RAS guanyl-releasing protein 2
1415176_0:001581	K14841	106.8	543.2	4.9e-163 ribosome biogenesis protein NSA1
1415176_0:001583	K14970	144.87	1030.2	0 menin
1415176_0:001584	K09228	360.37	540.5	4.6e-162 KRAB domain-containing zinc finger protein
1415176_0:001584	K09191	325.1	375.6	3.3e-112 general transcription factor IIIA
1415176_0:001585	K08013	1467.77	1593.5	0 signal-induced proliferation-associated gene 1
1415176_0:001586	K22660	1484	1805.2	0 calsyntenin 2
1415176_0:001587	K12018	250.77	1142.4	0 tripartite motif-containing protein 42
1415176_0:001589	K24430	500.8	963.1	1e-289 ADAMTS-like protein 2
1415176_0:00158a	K08887	1566.5	2275.2	0 abelson tyrosine-protein kinase 2 [EC:2.7.10.2]
1415176_0:00158b	K16768	148.5	3789.6	0 centrosomal protein CEP350
1415176_0:00158c	K25356	639.77	736.5	1.1e-221 angiopoietin-related protein 1
1415176_0:00158e	K18407	237.23	902.1	2.8e-271 tudor domain-containing protein 5
1415176_0:00158f	K23000	456.13	727.3	6.3e-219 torsin-3A
1415176_0:001590	K00637	305.5	738.8	3.4e-222 sterol O-acyltransferase [EC:2.3.1.26]
1415176_0:001591	K20825	433.93	767.3	3.7e-231 glycosaminoglycan xylosylkinase [EC:2.7.1.-]
1415176_0:001593	K10758	137.4	901.3	2.7e-271 thiol oxidase [EC:1.8.3.2]
1415176_0:001595	K24023	287.97	621.5	1.3e-186 Ras-specific guanine nucleotide-releasing factor RalGPS
1415176_0:001596	K23001	45.4	489	1.2e-146 torsin-1A-interacting protein
1415176_0:001597	K18268	388.23	649.6	1.1e-195 podocin
1415176_0:001598	K23001	45.4	518.7	1.2e-155 torsin-1A-interacting protein
1415176_0:00159a	K07431	652.3	886.3	3e-267 sterol 12-alpha-hydroxylase [EC:1.14.14.139]
1415176_0:00159b	K17531	2482.2	2589.4	0 obscurin-RhoGEF [EC:2.7.11.1]
1415176_0:00159c	K07616	571.23	583.8	1.4e-175 gap junction gamma-1 protein
1415176_0:00159e	K12559	1066.1	1164.3	0 myosin X
1415176_0:0015a2	K14480	110	185.2	1.4e-54 apolipoprotein L
1415176_0:0015a4	K00747	933.1	960.8	3.6e-289 chondroitin polymerizing factor [EC:2.4.1.175 2.4.1.226]
1415176_0:0015a6	K11844	307.93	828.2	6.1e-249 ubiquitin carboxyl-terminal hydrolase 16/45 [EC:3.4.19.12]
1415176_0:0015a7	K09500	493.47	981.5	3.1e-295 T-complex protein 1 subunit theta
1415176_0:0015a9	K22377	160.17	1831.9	0 E3 ubiquitin-protein ligase listerin [EC:2.3.2.27]
1415176_0:0015aa	K06087	63.4	282.6	2.2e-84 claudin
1415176_0:0015ab	K19589	157.73	397.1	4.2e-119 release factor glutamine methyltransferase [EC:2.1.1.297]
1415176_0:0015ac	K06087	63.4	312.7	1.5e-93 claudin
1415176_0:0015ae	K09042	302.17	789.9	2.8e-237 transcription regulator BACH
1415176_0:0015af	K28134	104.23	496.8	7.9e-149 tubulin epsilon and delta complex protein 2
1415176_0:0015b0	K04658	112.1	303.9	7e-91 noggin
1415176_0:0015b1	K24478	221.33	1084.7	0 ankyrin repeat and fibronectin type-III domain-containing protein 1
1415176_0:0015b2	K06843	808.8	1038.4	0 netrin 1
1415176_0:0015b7	K09364	373.73	617.8	2.3e-185 POU domain transcription factor, class 2
1415176_0:0015b8	K14165	151.57	152.8	8.1e-45 atypical dual specificity phosphatase [EC:3.1.3.16 3.1.3.48]
1415176_0:0015ba	K25782	359.47	940.6	3.3e-283 immunoglobulin-like domain-containing receptor 2
1415176_0:0015bb	K18411	100.67	408.3	3e-122 protein maelstrom
1415176_0:0015bc	K06453	82.67	186.1	5.8e-55 CD3Z antigen, zeta polypeptide
1415176_0:0015bd	K09319	99.4	354.8	2.8e-106 homeobox protein engrailed
1415176_0:0015bf	K22936	76.3	222.8	4.3e-66 protein canopy 1/2
1415176_0:0015c0	K26681	59.37	454.9	9.9e-137 insulin-induced protein
1415176_0:0015c1	K24501	251.67	837.6	8e-252 PR domain zinc finger protein 1 [EC:2.1.1.-]
1415176_0:0015c2	K17448	774.17	1189.9	0 SHC-transforming protein 3
1415176_0:0015c3	K19539	81.1	626.4	7.1e-188 selenocysteine insertion sequence-binding protein 2
1415176_0:0015c4	K27702	217.87	567.3	8.6e-171 spindlin
1415176_0:0015c5	K02219	31.43	188.8	6.5e-56 cyclin-dependent kinase regulatory subunit CKS1
1415176_0:0015c6	K17609	57.37	180.3	3.5e-53 nucleoredoxin [EC:1.8.1.8]
1415176_0:0015c7	K04290	559.23	702.7	1.8e-211 sphingosine 1-phosphate receptor 3
1415176_0:0015c8	K06521	681.13	728	7.9e-219 semaphorin 4
1415176_0:0015ca	K15201	125.47	1111.5	0 general transcription factor 3C polypeptide 3 (transcription factor C subunit 4)
1415176_0:0015cc	K24032	353.7	806.9	2.1e-242 SH3 and PX domain-containing protein 2
1415176_0:0015cd	K01931	223.8	828	2.2e-249 protein neuralized [EC:2.3.2.27]
1415176_0:0015ce	K00682	100.07	154.9	1.5e-45 gamma-glutamylcyclotransferase [EC:4.3.2.9]
1415176_0:0015cf	K02875	24.47	310.8	6.9e-93 large subunit ribosomal protein L14e
1415176_0:0015d1	K01510	622.83	688.9	3.5e-207 apyrase [EC:3.6.1.5]
1415176_0:0015d2	K18207	361.87	948.8	8.8e-286 protein O-mannose beta-1,4-N-acetylglucosaminyltransferase [EC:2.4.1.312]
1415176_0:0015d5	K11977	286	768.5	2.9e-231 E3 ubiquitin-protein ligase RNF217 [EC:2.3.2.31]
1415176_0:0015d6	K07198	437.5	864.9	1.9e-260 5'-AMP-activated protein kinase, catalytic alpha subunit [EC:2.7.11.31]
1415176_0:0015d7	K04000	504.1	966.4	5.4e-291 complement component 9
1415176_0:0015d8	K10291	152.93	385.1	2.5e-115 F-box protein 4
1415176_0:0015d9	K05058	747.4	1121.2	0 leukemia inhibitory factor receptor
1415176_0:0015da	K12475	316.8	341.7	8.8e-102 disabled homolog 2
1415176_0:0015db	K05057	741.5	1195.9	0 oncostatin M receptor
1415176_0:0015dc	K04261	367.73	610	3e-183 prostaglandin E receptor 4
1415176_0:0015dd	K03996	705.03	1363.4	0 complement component 7
1415176_0:0015df	K24341	587.57	1260.1	0 pikachurin
1415176_0:0015e0	K08267	91.97	1825.5	0 rapamycin-insensitive companion of mTOR
1415176_0:0015e1	K01027	455.23	1047.9	0 3-oxoacid CoA-transferase [EC:2.8.3.5]
1415176_0:0015e1	K01028	410.77	418.4	8.6e-126 3-oxoacid CoA-transferase subunit A [EC:2.8.3.5]
1415176_0:0015e4	K03995	663.13	1551.4	0 complement component 6
1415176_0:0015e5	K17698	139.7	754.3	2e-226 FYN binding protein
1415176_0:0015e8	K04257	107.23	275.3	5.7e-82 olfactory receptor
1415176_0:0015e9	K05262	140.8	393.3	4.3e-118 pituitary adenylate cyclase-activating polypeptide
1415176_0:0015ea	K24174	139.1	339.8	1.7e-101 N(6)-adenine-specific DNA methyltransferase [EC:2.1.1.72]
1415176_0:0015eb	K19329	360.9	363.8	8.1e-109 WW domain-containing oxidoreductase
1415176_0:0015ee	K24738	764.33	1948.5	0 rabconnectin-3b
1415176_0:0015f0	K10660	120.57	629.8	1.2e-189 E3 ubiquitin-protein ligase MARCH5 [EC:2.3.2.27]
1415176_0:0015f3	K02602	77.5	354.7	5.3e-106 cytoplasmic polyadenylation element-binding protein
1415176_0:0015f4	K15192	571.4	1755.6	0 TATA-binding protein-associated factor [EC:5.6.2.-]
1415176_0:0015f5	K01408	1041.23	1046.9	0 insulysin [EC:3.4.24.56]
1415176_0:0015f6	K15623	72.73	803.1	1e-241 protein SSXT
1415176_0:0015f8	K17896	474.63	650.3	1.7e-195 GATA-binding protein 5
1415176_0:0015f9	K04211	439.3	780.1	8.6e-235 neurotensin receptor 1
1415176_0:0015fa	K20773	109.13	133.3	8.3e-39 DNA endonuclease RBBP8 [EC:3.1.-.-]
1415176_0:0015fb	K06240	1538.87	5166.3	0 laminin, alpha 3/5
1415176_0:0015fc	K11343	75.17	362.6	9.1e-109 MRG-binding protein
1415176_0:0015fd	K04151	429.23	747.8	8.2e-225 histamine receptor H3
1415176_0:0015fe	K14354	844.67	1090.9	0 solute carrier organic anion transporter family, member 4A
1415176_0:0015ff	K02971	80.67	192.3	5.3e-57 small subunit ribosomal protein S21e
1415176_0:001600	K03979	146.47	483.8	2.5e-145 GTPase [EC:3.6.5.-]
1415176_0:001601	K20174	567.77	948.9	1.6e-285 oxysterol-binding protein-related protein 1/2
1415176_0:001602	K02731	289.17	553.1	1.4e-166 20S proteasome subunit alpha 4 [EC:3.4.25.1]
1415176_0:001603	K18749	51.33	453.8	5e-136 protein LSM14
1415176_0:001604	K03129	92.1	938	4e-282 transcription initiation factor TFIID subunit 4
1415176_0:001605	K06797	1565.47	1842.2	0 cadherin 4, type 1, R-cadherin
1415176_0:001606	K06691	53.73	547.1	2.4e-164 26S proteasome regulatory subunit N13
1415176_0:001608	K17800	49.17	598.9	1e-179 LETM1 and EF-hand domain-containing protein 1, mitochondrial
1415176_0:001609	K14283	509.9	1055.7	0 transforming acidic coiled-coil-containing protein 3
1415176_0:00160a	K05094	1169.8	1332.9	0 fibroblast growth factor receptor 3 [EC:2.7.10.1]
1415176_0:00160b	K18624	176.27	511.7	1.2e-153 macrophage erythroblast attacher
1415176_0:00160c	K18710	51.63	328.8	3.3e-98 histone RNA hairpin-binding protein
1415176_0:00160d	K09309	192.2	334	7.9e-100 homeobox protein Nkx-1
1415176_0:00160e	K23720	212.87	1145.6	0 UV-stimulated scaffold protein A
1415176_0:00160f	K15179	143.47	882.4	1.4e-265 negative elongation factor A
1415176_0:001610	K11424	1496.6	1817.2	0 [histone H3]-lysine36 N-dimethyltransferase NSD2 [EC:2.1.1.357]
1415176_0:001611	K22380	161.13	587.1	1.3e-176 E3 ubiquitin-protein ligase TM129 [EC:2.3.2.27]
1415176_0:001613	K18085	406.5	785.8	2.6e-236 myotubularin-related protein 10/11/12
1415176_0:001614	K12831	175.73	555.1	7e-167 splicing factor 3B subunit 4
1415176_0:001615	K06258	261.1	928	4.9e-279 MFS transporter, VNT family, synaptic vesicle glycoprotein 2
1415176_0:001618	K03024	38.77	303.4	7.9e-91 DNA-directed RNA polymerase III subunit RPC7
1415176_0:001619	K24022	53.37	580.1	2.9e-174 pleckstrin homology domain-containing family O
1415176_0:00161b	K12479	292.4	982.9	4.7e-296 vacuolar protein sorting-associated protein 45
1415176_0:00161c	K11860	293.8	778.9	4.6e-234 OTU domain-containing protein 7 [EC:3.4.19.12]
1415176_0:00161d	K18648	347.17	452.3	4e-136 acidic leucine-rich nuclear phosphoprotein 32 family member E
1415176_0:00161e	K16673	202.97	536.8	1.2e-161 LIX1-like protein
1415176_0:001621	K23100	601.93	846	1.2e-254 hemojuvelin
1415176_0:001622	K04280	449.2	585.6	3.2e-176 gonadotropin-releasing hormone receptor
1415176_0:001623	K00771	376.7	1514.4	0 protein xylosyltransferase [EC:2.4.2.26]
1415176_0:001624	K24759	478.67	3331.1	0 WD repeat-containing protein 90
1415176_0:001626	K09561	127.57	545.5	5.2e-164 STIP1 homology and U-box containing protein 1 [EC:2.3.2.27]
1415176_0:001627	K25792	217.87	448.8	1.1e-134 jumonji domain-containing protein 8
1415176_0:001628	K05137	200.63	478.4	1.2e-143 interleukin 20 receptor beta
1415176_0:001629	K24932	133.23	816.5	2.4e-245 cilia- and flagella-associated protein 70
1415176_0:00162a	K07871	1146.23	1365.2	0 mitochondrial Rho GTPase 2 [EC:3.6.5.-]
1415176_0:00162a	K07870	130.03	936.5	5.7e-282 mitochondrial Rho GTPase 1 [EC:3.6.5.-]
1415176_0:00162b	K20408	219.47	1060.4	0 SEA/GATOR complex protein SEA2/WDR24
1415176_0:00162c	K02857	132.83	596.6	1.4e-179 rhomboid-related protein 1/2/3 [EC:3.4.21.105]
1415176_0:00162d	K14995	204.57	615.7	4.2e-185 solute carrier family 38 (sodium-coupled neutral amino acid transporter), member 9
1415176_0:00162e	K22630	521.6	915.9	1.3e-275 interleukin 31 receptor subunit alpha
1415176_0:00162f	K26119	159.13	433	1.1e-129 multicilin
1415176_0:001631	K12598	1100.43	1974.6	0 ATP-dependent RNA helicase DOB1 [EC:5.6.2.6]
1415176_0:001632	K01080	214.83	375.2	2.1e-112 phosphatidate phosphatase [EC:3.1.3.4]
1415176_0:001633	K00432	55.77	175.3	9.4e-52 glutathione peroxidase [EC:1.11.1.9]
1415176_0:001634	K18995	1197.37	2047.5	0 ATP-dependent RNA helicase DHX29 [EC:5.6.2.6]
1415176_0:001636	K10861	220.5	547.8	2.1e-164 uracil-DNA glycosylase 2 [EC:3.2.2.-]
1415176_0:001637	K01352	373.1	449.7	7.4e-135 granzyme A [EC:3.4.21.78]
1415176_0:001639	K09228	360.37	648.2	1.3e-194 KRAB domain-containing zinc finger protein
1415176_0:001639	K09191	325.1	340	2e-101 general transcription factor IIIA
1415176_0:00163a	K09228	360.37	720.4	1.8e-216 KRAB domain-containing zinc finger protein
1415176_0:00163a	K09191	325.1	329.2	3.7e-98 general transcription factor IIIA
1415176_0:00163b	K09228	360.37	717.3	1.5e-215 KRAB domain-containing zinc finger protein
1415176_0:00163b	K09191	325.1	349.9	2e-104 general transcription factor IIIA
1415176_0:00163c	K09228	360.37	512.3	1.5e-153 KRAB domain-containing zinc finger protein
1415176_0:00163c	K09191	325.1	361.2	7.5e-108 general transcription factor IIIA
1415176_0:00163d	K25402	37.13	99.4	1.9e-28 cystin-1
1415176_0:00163e	K15213	145.1	871.6	2e-262 TATA box-binding protein-associated factor RNA polymerase I subunit B
1415176_0:00163f	K10808	643.33	770.7	4.1e-232 ribonucleoside-diphosphate reductase subunit M2 [EC:1.17.4.1]
1415176_0:00163f	K00526	252.2	305	4.9e-91 ribonucleoside-diphosphate reductase beta chain [EC:1.17.4.1]
1415176_0:001641	K09275	83.4	437	5.6e-131 transcription factor CP2 and related proteins
1415176_0:001643	K21598	44.3	523.7	5.6e-157 chorion-specific transcription factor GCM
1415176_0:001644	K00742	461.7	600.6	2e-180 N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase [EC:2.4.1.150]
1415176_0:001645	K08829	401.67	726.5	8.5e-219 male germ cell-associated kinase [EC:2.7.11.22]
1415176_0:001647	K16366	163.07	307.7	7.8e-92 endothelin-1
1415176_0:001648	K19529	120.2	951.3	5.2e-286 synaptonemal complex protein 2
1415176_0:001649	K10205	489.7	606.4	7.8e-183 elongation of very long chain fatty acids protein 2 [EC:2.3.1.199]
1415176_0:00164a	K09239	207.2	1537.1	0 human immunodeficiency virus type I enhancer-binding protein
1415176_0:00164b	K09176	748.23	920.7	1.7e-277 transcription factor AP-2 alpha/beta
1415176_0:00164c	K28443	195.93	302.5	3.3e-90 transmembrane protein 170B
1415176_0:00164d	K00742	461.7	769	1.9e-231 N-acetyllactosaminide beta-1,6-N-acetylglucosaminyltransferase [EC:2.4.1.150]
1415176_0:00164e	K16832	855.43	1298.3	0 enhancer of filamentation 1
1415176_0:00164f	K08716	226.87	335.8	1.8e-100 solute carrier family 14 (urea transporter)
1415176_0:001650	K05419	105.4	261.5	3.8e-78 leukemia inhibitory factor
1415176_0:001651	K12778	77.83	442	2.3e-132 meiosis-specific protein
1415176_0:001652	K05265	81.53	199.3	3.7e-59 motilin
1415176_0:001653	K04607	1703.33	1888.2	0 metabotropic glutamate receptor 4
1415176_0:001654	K08064	35.5	179.5	7.6e-53 nuclear transcription factor Y, alpha
1415176_0:001655	K05770	23.23	245.5	4.3e-73 translocator protein
1415176_0:001656	K09282	96.33	166.8	2.7e-49 high mobility group AT-hook protein 1
1415176_0:001657	K14021	125.93	418.8	1.4e-125 Bcl-2 homologous antagonist/killer
1415176_0:001659	K18772	168.73	378.7	2e-113 C->U-editing enzyme APOBEC2 [EC:3.5.4.-]
1415176_0:00165a	K14378	175.77	274.2	1.4e-81 triggering receptor expressed on myeloid cells 2
1415176_0:00165c	K17682	108.57	262.7	7.5e-79 mitochondrial nucleoid factor 1
1415176_0:00165e	K24080	479.77	880.6	3.1e-265 LEM domain-contaning protein 2
1415176_0:00165f	K04960	3837.47	4799.4	0 inositol 1,4,5-triphosphate receptor type 3
1415176_0:001660	K13073	128.37	159.5	7.1e-47 polymeric immunoglobulin receptor
1415176_0:001661	K04250	490.33	705.8	1.2e-212 rhodopsin
1415176_0:001662	K07756	199.5	510.8	2.7e-153 inositol-hexakisphosphate 5-kinase [EC:2.7.4.21]
1415176_0:001664	K05698	986.67	1160.6	0 receptor-type tyrosine-protein phosphatase eta [EC:3.1.3.48]
1415176_0:001665	K18018	698.23	993.6	2.8e-299 tyrosine-protein phosphatase non-receptor type 5 [EC:3.1.3.48]
1415176_0:001666	K28518	421.7	653.3	1.6e-196 ubiquitin-conjugating enzyme E2 variant 3
1415176_0:001667	K15193	43.27	486.7	7.8e-146 protein SPT2
1415176_0:001668	K00016	324.2	558.9	8.9e-168 L-lactate dehydrogenase [EC:1.1.1.27]
1415176_0:001669	K12183	213.7	320.7	1.2e-95 ESCRT-I complex subunit TSG101
1415176_0:00166a	K03141	153.87	743.1	2.2e-223 transcription initiation factor TFIIH subunit 1
1415176_0:00166b	K20191	264.03	880.6	1.1e-264 Hermansky-Pudlak syndrome 5 protein
1415176_0:00166c	K18575	107.8	429.6	3.6e-129 alkenylglycerophosphocholine hydrolase [EC:3.3.2.2]
1415176_0:00166d	K15101	295.33	573.2	2.6e-172 solute carrier family 25 (mitochondrial ornithine transporter) member 2/15
1415176_0:00166e	K07863	342.97	395.3	3.2e-119 Ras homolog gene family, member G
1415176_0:00166f	K16735	518.9	735.7	1.2e-221 integrin beta-1-binding protein 2
1415176_0:001670	K13214	708.8	979.7	2.3e-295 non-POU domain-containing octamer-binding protein
1415176_0:001671	K09667	247.47	1217.5	0 protein O-GlcNAc transferase [EC:2.4.1.255]
1415176_0:001672	K03125	497.3	2772.7	0 transcription initiation factor TFIID subunit 1 [EC:2.3.1.48 2.7.11.1]
1415176_0:001674	K05856	869.33	1053.1	0 lymphocyte cell-specific protein tyrosine kinase [EC:2.7.10.2]
1415176_0:001675	K10495	365.4	664	1.4e-199 zinc finger and BTB domain-containing protein 8
1415176_0:001676	K27819	98.43	888.1	3.3e-267 neurochondrin
1415176_0:001677	K04929	1049.87	1223.7	0 potassium voltage-gated channel KQT-like subfamily member 4
