gene_name	KO	thrshld	score	E-value KO definition
13735_0:0019bc	K01900	613.8	812.8	1.4e-244 succinyl-CoA synthetase beta subunit [EC:6.2.1.4 6.2.1.5]
13735_0:0019bd	K11829	715.23	849.1	1.2e-255 REST corepressor 1
13735_0:0019be	K18134	192.2	947.4	3.3e-285 EGF domain-specific O-GlcNAc transferase [EC:2.4.1.255]
13735_0:0019bf	K24610	1399.8	1544	0 leucine-rich repeats and immunoglobulin-like domains protein 1/3
13735_0:0019c0	K08184	727.97	836	6.1e-252 MFS transporter, MCT family, solute carrier family 16 (monocarboxylic acid transporters), member 7
13735_0:0019c1	K23582	836.13	926.7	9.5e-279 forkhead box protein P1
13735_0:0019c2	K03174	589.27	811.8	3e-244 TNF receptor-associated factor 3
13735_0:0019c3	K09455	606.57	810.7	5.2e-244 microphthalmia-associated transcription factor
13735_0:0019c4	K22030	350	696.4	4.5e-209 leiomodin
13735_0:0019c8	K25544	262.13	370	4.5e-111 chemokine-like protein TAFA4
13735_0:0019c9	K27180	572.93	928.7	6e-280 2-epi-5-epi-valiolone dehydrogenase / demethylgadusol O-methyltransferase [EC:1.3.1.126 2.1.1.391]
13735_0:0019c9	K00059	267.53	268.2	6.6e-80 3-oxoacyl-[acyl-carrier protein] reductase [EC:1.1.1.100]
13735_0:0019ca	K16307	1007.63	2797	0 serine/threonine-protein kinase MRCK [EC:2.7.11.1]
13735_0:0019cb	K08830	368.57	806.9	4.2e-243 renal tumor antigen [EC:2.7.11.22]
13735_0:0019cc	K10413	3159.03	8621.5	0 dynein cytoplasmic 1 heavy chain
13735_0:0019cd	K23881	350.27	1809.6	0 tectonin beta-propeller repeat-containing protein 2
13735_0:0019ce	K23970	231.43	1450.2	0 FERM domain-containing protein 4
13735_0:0019cf	K24461	383.73	641.4	3.7e-193 protein delta homolog 1
13735_0:0019d0	K11584	121.23	1025	0 serine/threonine-protein phosphatase 2A regulatory subunit B'
13735_0:0019d1	K03259	37.3	80.8	6.3e-23 translation initiation factor 4E
13735_0:0019d2	K15111	268.2	472.2	5.8e-142 solute carrier family 25 (mitochondrial S-adenosylmethionine transporter), member 26
13735_0:0019d3	K10475	565.73	981.5	1.5e-295 kelch repeat and BTB domain-containing protein 8
13735_0:0019d4	K04079	104.27	1248.4	0 molecular chaperone HtpG
13735_0:0019d5	K26052	47.27	370.9	1.5e-111 cyclin-dependent kinase 2-interacting protein
13735_0:0019d6	K24741	812.57	1044.9	0 WD repeat-containing protein 20
13735_0:0019d7	K20286	110.97	989.8	1.1e-297 TATA element modulatory factor
13735_0:0019d8	K06553	118.1	227.4	1.5e-67 pre-B lymphocyte gene
13735_0:0019d9	K06553	118.1	218.4	8.2e-65 pre-B lymphocyte gene
13735_0:0019da	K06553	118.1	218.7	6.9e-65 pre-B lymphocyte gene
13735_0:0019db	K06553	118.1	225.8	4.9e-67 pre-B lymphocyte gene
13735_0:0019dc	K06553	118.1	230.5	1.8e-68 pre-B lymphocyte gene
13735_0:0019dd	K17570	357.83	1573.7	0 hydrocephalus-inducing protein
13735_0:0019de	K17570	357.83	2351.7	0 hydrocephalus-inducing protein
13735_0:0019df	K14590	254.07	988.1	3.3e-297 cap2 methyltransferase [EC:2.1.1.296]
13735_0:0019e1	K17570	357.83	905.2	4.1e-272 hydrocephalus-inducing protein
13735_0:0019e2	K04400	569.57	740.6	5.9e-223 caspase 10 [EC:3.4.22.63]
13735_0:0019e2	K04398	334.1	568	2.6e-170 caspase 8 [EC:3.4.22.61]
13735_0:0019e8	K12026	450.6	790.2	1.2e-237 tripartite motif-containing protein 56 [EC:2.3.2.27]
13735_0:0019e9	K24729	296.63	1694.6	0 cilia- and flagella-associated protein 57
13735_0:0019ec	K11374	734.77	1287.5	0 elongator complex protein 2
13735_0:0019ed	K04615	363.83	1043.6	0 gamma-aminobutyric acid type B receptor
13735_0:0019ee	K14712	703.97	1044.9	0 solute carrier family 39 (zinc transporter), member 6
13735_0:0019f1	K14829	129.47	348.3	4.9e-104 pre-rRNA-processing protein IPI3
13735_0:0019f2	K08374	354.2	522.5	8.2e-157 KISS1 receptor
13735_0:0019f4	K00541	299.47	387.7	2.8e-116 nicotinamide N-methyltransferase [EC:2.1.1.1]
13735_0:0019f5	K26260	249.73	660.8	2.7e-198 ligand-dependent corepressor
13735_0:0019f6	K26260	249.73	523.7	6.5e-157 ligand-dependent corepressor
13735_0:0019f7	K17975	648	1819.2	0 kinectin
13735_0:0019f8	K10311	529.03	877.6	5.3e-264 F-box protein 34
13735_0:0019f9	K18490	446.97	539.8	2.7e-162 homeobox protein OTX2
13735_0:0019fa	K11274	209.93	1399.5	0 chromosome transmission fidelity protein 4
13735_0:0019fb	K16804	153.7	624.8	2.3e-187 disks large-associated protein 5
13735_0:0019fc	K01495	54.43	343.4	6.3e-103 GTP cyclohydrolase IA [EC:3.5.4.16]
13735_0:0019fd	K11964	239.07	834.7	9.4e-252 pellino [EC:2.3.2.27]
13735_0:0019fe	K17889	89.7	631.2	1.3e-189 beclin 1-associated autophagy-related key regulator
13735_0:0019ff	K27244	365.77	1121.5	0 dolichyl-phosphate-mannose-protein mannosyltransferase [EC:2.4.1.109]
13735_0:001a00	K03120	35.33	466.5	3.9e-140 transcription initiation factor TFIID TATA-box-binding protein
13735_0:001a02	K06831	198.2	295.9	1.8e-88 galectin-3
13735_0:001a03	K04697	523.97	658.1	4e-198 suppressor of cytokine signaling 4
13735_0:001a04	K24973	122.17	449	2.5e-134 DALR anticodon-binding domain-containing protein 3
13735_0:001a05	K06711	161.23	602.4	4.5e-181 hypoxia-inducible factor prolyl 4-hydroxylase [EC:1.14.11.-]
13735_0:001a06	K11969	476.93	899.1	6.3e-271 ariadne-2 [EC:2.3.2.31]
13735_0:001a07	K15109	361.17	468.1	1.4e-140 solute carrier family 25 (mitochondrial carnitine/acylcarnitine transporter), member 20
13735_0:001a08	K23599	318.83	531.7	1.1e-159 secreted Xwnt8 inhibitor sizzled
13735_0:001a0b	K09228	360.37	1444.4	0 KRAB domain-containing zinc finger protein
13735_0:001a0b	K09230	389.63	392.8	2.3e-117 SCAN domain-containing zinc finger protein
13735_0:001a0b	K09191	325.1	378.5	4.5e-113 general transcription factor IIIA
13735_0:001a0c	K15189	63.43	381.5	5.8e-114 protein HEXIM1/2
13735_0:001a0d	K10661	135.23	1394.9	0 E3 ubiquitin-protein ligase MARCH6 [EC:2.3.2.27]
13735_0:001a0e	K27570	55.07	176.2	4.9e-52 death-associated protein 1
13735_0:001a0f	K13156	67.97	427.9	3.6e-128 U11/U12 small nuclear ribonucleoprotein 48 kDa protein
13735_0:001a10	K25457	271.87	400.7	6.1e-120 ropporin-1-like protein
13735_0:001a11	K23491	903.07	1572.6	0 catenin delta-2
13735_0:001a13	K20130	299.93	407.1	1.1e-121 Rab GTPase-binding effector protein 2
13735_0:001a15	K04257	107.23	253.9	1.7e-75 olfactory receptor
13735_0:001a16	K04257	107.23	244.8	1e-72 olfactory receptor
13735_0:001a17	K04257	107.23	522.2	7.2e-157 olfactory receptor
13735_0:001a18	K04257	107.23	486.4	5.2e-146 olfactory receptor
13735_0:001a19	K04257	107.23	273.4	2.1e-81 olfactory receptor
13735_0:001a1a	K04257	107.23	237.8	1.3e-70 olfactory receptor
13735_0:001a1b	K04257	107.23	264.5	1e-78 olfactory receptor
13735_0:001a1c	K04257	107.23	265.1	6.7e-79 olfactory receptor
13735_0:001a1e	K04257	107.23	252.6	4.2e-75 olfactory receptor
13735_0:001a1f	K04257	107.23	267.9	9.5e-80 olfactory receptor
13735_0:001a20	K04257	107.23	241.2	1.2e-71 olfactory receptor
13735_0:001a21	K04257	107.23	254.5	1.1e-75 olfactory receptor
13735_0:001a23	K13212	150	531.8	5.7e-160 RNA-binding protein Luc7-like 2
13735_0:001a24	K17258	335.47	894.6	1.3e-269 integrin alpha FG-GAP repeat containing protein 3
13735_0:001a25	K16500	762.2	1978.7	0 protocadherin-15
13735_0:001a26	K04257	107.23	434.9	2.3e-130 olfactory receptor
13735_0:001a27	K04257	107.23	432.5	1.2e-129 olfactory receptor
13735_0:001a2b	K07888	464.77	473.4	5.8e-142 Ras-related protein Rab-5B
13735_0:001a2b	K07887	359.63	391	1.2e-117 Ras-related protein Rab-5A
13735_0:001a2c	K23929	108.77	1086.3	0 EF-hand domain-containing family member B
13735_0:001a2e	K20631	419.63	968.7	1.9e-291 Rho GTPase-activating protein 6
13735_0:001a2f	K05012	490.63	1434.2	0 chloride channel 3/4/5
13735_0:001a2f	K03281	286.43	289.1	4e-86 chloride channel protein, CIC family
13735_0:001a30	K06087	63.4	96.5	8.3e-28 claudin
13735_0:001a31	K18625	116.17	1322	0 protein Shroom
13735_0:001a32	K08285	1307.67	1404	0 midline 1 [EC:2.3.2.27]
13735_0:001a33	K16685	201.8	982.2	1.8e-295 protein KIBRA
13735_0:001a34	K23225	1067.6	1454.1	0 DNA-binding protein SATB1
13735_0:001a35	K04508	188.53	993.4	2e-299 transducin (beta)-like 1
13735_0:001a36	K06062	166.73	1263	0 histone acetyltransferase [EC:2.3.1.48]
13735_0:001a37	K04911	1423.03	1563	0 potassium voltage-gated channel Eag-related subfamily H member 8
13735_0:001a38	K08470	120.1	643.2	1.9e-193 ocular albinism type 1 protein
13735_0:001a39	K11580	295	624.2	1.9e-187 shugoshin-like 1
13735_0:001a3a	K06788	320.53	581.6	5.4e-175 coxsackievirus and adenovirus receptor
13735_0:001a3b	K10956	408.43	1007.2	1e-303 protein transport protein SEC61 subunit alpha
13735_0:001a3d	K06820	2106.33	3137.6	0 plexin A
13735_0:001a3e	K09514	304.4	381.3	2e-114 DnaJ homolog subfamily B member 8
13735_0:001a3f	K21912	694.6	1164.6	0 kelch repeat and BTB domain-containing protein 12
13735_0:001a40	K10520	181.9	670.3	1.5e-201 ankyrin repeat and BTB/POZ domain-containing protein 1
13735_0:001a41	K04499	583.4	996.8	3.8e-300 RuvB-like protein 1 [EC:5.6.2.4]
13735_0:001a43	K22988	180.87	618.6	4.4e-186 transmembrane protein adipocyte-associated 1
13735_0:001a44	K03833	307.27	754	1.3e-226 selenocysteine-specific elongation factor
13735_0:001a45	K22182	483.43	975.5	4.6e-294 thioredoxin reductase (NADPH) [EC:1.8.1.9]
13735_0:001a46	K02540	687.47	1718.2	0 DNA replication licensing factor MCM2 [EC:5.6.2.3]
13735_0:001a47	K06818	307.07	778.3	8.9e-234 podocalyxin-like 2
13735_0:001a48	K17564	256.83	440.7	2.6e-132 MICOS complex subunit MIC25
13735_0:001a49	K01054	255.03	460.8	1.9e-138 acylglycerol lipase [EC:3.1.1.23]
13735_0:001a4a	K12354	466.1	574.5	1.5e-172 ectonucleotide pyrophosphatase/phosphodiesterase family member 7 [EC:3.1.4.12]
13735_0:001a4b	K11455	271.1	443.8	6.8e-133 chromobox protein 8
13735_0:001a4c	K11452	558.73	788.5	7.8e-237 E3 SUMO-protein ligase CBX4 [EC:2.3.2.-]
13735_0:001a4d	K23730	402.9	911.6	4.5e-274 coiled-coil domain-containing protein 40
13735_0:001a4e	K24797	495.9	1054.3	0 TBC1 domain family member 16
13735_0:001a4f	K11451	323.37	642.6	4.9e-193 chromobox protein 2
13735_0:001a51	K12899	452	950	2.3e-286 serine/arginine-rich splicing factor 11
13735_0:001a52	K24055	1423.37	2419.6	0 leucine-rich repeat-containing protein 7
13735_0:001a53	K21437	80.03	573.1	4.9e-172 ankyrin repeat domain-containing protein 13
13735_0:001a54	K09228	360.37	435.9	1.9e-130 KRAB domain-containing zinc finger protein
13735_0:001a55	K09228	360.37	884.1	5.6e-266 KRAB domain-containing zinc finger protein
13735_0:001a57	K09228	360.37	942.8	9.9e-284 KRAB domain-containing zinc finger protein
13735_0:001a57	K09191	325.1	343.5	1.8e-102 general transcription factor IIIA
13735_0:001a58	K09228	360.37	434.1	7e-130 KRAB domain-containing zinc finger protein
13735_0:001a58	K09191	325.1	325.3	5.9e-97 general transcription factor IIIA
13735_0:001a5a	K06829	444.7	633.6	1.3e-190 insulin-like growth factor-binding protein 10
13735_0:001a5b	K05030	147.33	1374.6	0 calcium-activated chloride channel regulator 3/4
13735_0:001a5b	K05028	1192.53	1200.4	0 calcium-activated chloride channel regulator 2
13735_0:001a5c	K16479	104.87	390.2	1.1e-116 outer dense fiber protein 2
13735_0:001a5e	K27833	95.7	399.7	1.1e-119 box C/D snoRNA protein 1
13735_0:001a61	K20655	306.37	1135	0 Rho GTPase-activating protein SYDE
13735_0:001a62	K00365	264.73	471.2	2.7e-141 urate oxidase [EC:1.7.3.3]
13735_0:001a63	K16583	647.2	1593.1	0 tubulin polyglutamylase TTLL7 [EC:6.3.2.62]
13735_0:001a65	K24099	232.23	371.3	3.1e-111 LIM domain transcription factor LMO4
13735_0:001a66	K02513	328	683.5	6.4e-206 heparan sulfate 2-O-sulfotransferase HS2ST1 [EC:2.8.2.-]
13735_0:001a67	K01482	101.57	530.5	2.2e-159 dimethylargininase [EC:3.5.3.18]
13735_0:001a68	K04994	817	988.3	8.6e-298 mucolipin 3
13735_0:001a69	K04294	443.87	663.6	6.7e-200 lysophosphatidic acid receptor 3
13735_0:001a6a	K01158	86.5	483.5	3.2e-145 deoxyribonuclease II [EC:3.1.22.1]
13735_0:001a6b	K14846	250.53	568.9	3e-171 ribosome production factor 1
13735_0:001a6d	K04345	536.07	739.1	1.1e-222 protein kinase A [EC:2.7.11.11]
13735_0:001a6e	K00365	264.73	476.5	6.8e-143 urate oxidase [EC:1.7.3.3]
13735_0:001a71	K24722	280.2	1272.3	0 dynein axonemal intermediate chain 3
13735_0:001a74	K12310	156.7	635.3	2.3e-191 Di-N-acetylchitobiase [EC:3.2.1.-]
13735_0:001a75	K07368	88.63	335.1	2.9e-100 B-cell CLL/lymphoma 10
13735_0:001a76	K05030	147.33	1359.6	0 calcium-activated chloride channel regulator 3/4
13735_0:001a77	K06085	94.8	647.1	1.7e-194 synovial sarcoma, X breakpoint 2 interacting protein
13735_0:001a78	K04993	914.8	1139.5	0 mucolipin 2
13735_0:001a79	K14771	110.97	611.3	1.6e-183 U3 small nucleolar RNA-associated protein 19
13735_0:001a7a	K11320	3232.27	5683.1	0 E1A-binding protein p400 [EC:5.6.2.-]
13735_0:001a7b	K06820	2106.33	2883.5	0 plexin A
13735_0:001a7c	K06226	334.87	717.5	1.3e-215 smoothened
13735_0:001a7e	K17346	349.3	362	2.9e-108 tetraspanin-33
13735_0:001a7f	K08779	695.1	720.1	1.1e-216 carboxypeptidase A1 [EC:3.4.17.1]
13735_0:001a80	K21873	250.13	349.7	2.3e-104 protein TASOR
13735_0:001a81	K08779	695.1	695.4	3.3e-209 carboxypeptidase A1 [EC:3.4.17.1]
13735_0:001a81	K01298	633.33	687.7	1e-206 carboxypeptidase A2 [EC:3.4.17.15]
13735_0:001a82	K10576	138.4	363	2.1e-108 ubiquitin-conjugating enzyme E2 H [EC:2.3.2.23]
13735_0:001a83	K11831	199.73	823.8	6.6e-248 nuclear respiratory factor 1
13735_0:001a84	K25809	222.43	698	3.1e-210 kelch domain-containing protein 10
13735_0:001a85	K25549	273.37	1187.7	0 leucine-rich repeat and guanylate kinase domain-containing protein
13735_0:001a87	K05074	70.67	159.2	1.1e-46 interleukin 15 receptor alpha
13735_0:001a8a	K05257	62.6	179.9	5.3e-53 urocortin 2/3
13735_0:001a8d	K17563	218.67	394.4	2.3e-118 MICOS complex subunit MIC19
13735_0:001a8e	K06111	139.97	1286.7	0 exocyst complex component 4
13735_0:001a8f	K05068	120.87	153.5	4.6e-45 interleukin 2 receptor alpha
13735_0:001a90	K17255	247.8	908.2	7.4e-274 Rab GDP dissociation inhibitor
13735_0:001a91	K20683	312.83	985.3	1.3e-296 Rho guanine nucleotide exchange factor 3/8
13735_0:001a92	K01251	64.73	936.6	2.6e-282 adenosylhomocysteinase [EC:3.13.2.1]
13735_0:001a93	K27960	226.4	1500.4	0 striatin-interacting protein
13735_0:001a94	K10335	347.27	493.9	6.3e-148 ankyrin repeat and SOCS box protein 13
13735_0:001a96	K07300	80.1	149.3	6.9e-44 Ca2+:H+ antiporter
13735_0:001a97	K06817	205.17	466	1.9e-139 podocalyxin-like
13735_0:001a98	K10300	316.5	1337.3	0 F-box DNA helicase 1 [EC:5.6.2.4]
13735_0:001a9a	K16455	93.63	596.6	3.3e-179 centrosomal protein CEP41
13735_0:001a9b	K25697	109.47	221.7	7.9e-66 testis-specific gene 13 protein
13735_0:001a9c	K12840	131.57	489.4	7.1e-147 splicing factor 45
13735_0:001a9d	K15278	148.87	490.6	1.8e-147 solute carrier family 35 (UDP-xylose/UDP-N-acetylglucosamine transporter), member B4
13735_0:001a9e	K02183	201.03	327.3	4e-98 calmodulin
13735_0:001a9e	K13448	137.27	195.1	9.4e-58 calcium-binding protein CML
13735_0:001a9e	K13974	34.57	48.1	6.8e-13 calcium-binding protein
13735_0:001a9f	K23337	279.4	1266	0 muskelin
13735_0:001aa0	K15049	236.83	246.7	3.2e-73 endonuclease domain-containing 1 protein
13735_0:001aa1	K08779	695.1	748	3.7e-225 carboxypeptidase A1 [EC:3.4.17.1]
13735_0:001aa2	K17267	324	1886.2	0 coatomer subunit gamma
13735_0:001aa3	K19874	319.73	975.7	5.3e-294 selenoprotein N
13735_0:001aa5	K01230	610.2	757.4	6.3e-228 mannosyl-oligosaccharide alpha-1,2-mannosidase [EC:3.2.1.113]
13735_0:001aa6	K16800	110.27	141.7	2.6e-41 aurora kinase A and ninein-interacting protein
13735_0:001aa7	K17539	453.2	522.8	9.5e-157 serine/threonine-protein kinase PDIK1L [EC:2.7.11.1]
13735_0:001aa8	K25039	532.8	664.7	8.8e-200 membrane progestin receptor alpha
13735_0:001aa9	K04381	220.87	269.2	1.3e-80 stathmin 1
13735_0:001aaa	K10655	579.57	677.5	5.9e-204 tripartite motif-containing protein 63 [EC:2.3.2.27]
13735_0:001aab	K01062	145.7	545	7.1e-164 platelet-activating factor acetylhydrolase [EC:3.1.1.47]
13735_0:001aad	K14078	1076.3	1354.7	0 solute carrier family 26 (chloride anion exchanger), member 3
13735_0:001aae	K23554	94.5	1157.6	0 GRAM domain-containing protein 4
13735_0:001aaf	K04715	440.4	947.3	4.1e-285 ceramide kinase [EC:2.7.1.138]
13735_0:001ab0	K20366	305.97	653.4	2e-196 endoplasmic reticulum-Golgi intermediate compartment protein 2
13735_0:001ab1	K15685	76.2	459.9	7.3e-138 E3 ubiquitin-protein ligase Hakai [EC:2.3.2.27]
13735_0:001ab2	K05545	322.8	604.9	3e-182 tRNA-dihydrouridine synthase 4 [EC:1.3.1.90]
13735_0:001ab3	K04739	286.17	561.1	1e-168 cAMP-dependent protein kinase regulator
13735_0:001ab4	K24523	829.6	1270.4	0 copine 5/8/9
13735_0:001ab6	K05636	2407.6	2648.7	0 laminin, beta 1
13735_0:001ab7	K03850	153.4	546.6	4.1e-164 alpha-1,2-glucosyltransferase [EC:2.4.1.256]
13735_0:001ab8	K05676	1228.93	1324.4	0 ATP-binding cassette, subfamily D (ALD), member 2 [EC:7.6.2.4]
13735_0:001aba	K27998	53.7	526.9	7.2e-158 regulator of DNA class I crossover intermediates 1
13735_0:001abb	K10129	179.6	732.2	6.3e-220 G-2 and S-phase expressed protein 1
13735_0:001abc	K15901	55.4	281.1	4e-84 EKC/KEOPS complex subunit TPRKB/CGI121
13735_0:001abd	K08150	496.73	846.3	7.9e-255 MFS transporter, SP family, solute carrier family 2 (myo-inositol transporter), member 13
13735_0:001abe	K21644	134.77	791.4	5.2e-238 HMG box transcription factor 1
13735_0:001abf	K04600	4158.27	4770.1	0 cadherin EGF LAG seven-pass G-type receptor 1
13735_0:001ac0	K14009	36.33	205	8.6e-61 B-cell receptor-associated protein 31
13735_0:001ac1	K04319	200.87	700	8.6e-211 G protein-coupled receptor 22
13735_0:001ac2	K08844	1248.07	3788.3	0 leucine-rich repeat kinase 2 [EC:2.7.11.1]
13735_0:001ac5	K24185	961.53	2594.8	0 kinesin family member 21
13735_0:001ac6	K20292	170.2	1462.3	0 conserved oligomeric Golgi complex subunit 5
13735_0:001ac7	K00382	460.27	782.1	1.5e-235 dihydrolipoyl dehydrogenase [EC:1.8.1.4]
13735_0:001ac8	K06245	2353.5	3201.9	0 laminin, beta 4
13735_0:001ac9	K14702	1145.53	1658.5	0 solute carrier family 26 (sodium-independent chloride/iodide transporter), member 4
13735_0:001aca	K06856	112.53	175.5	7.6e-52 immunoglobulin heavy chain
13735_0:001acb	K06856	112.53	156.9	3.5e-46 immunoglobulin heavy chain
13735_0:001acc	K09040	483.77	1044.4	0 nuclear factor erythroid 2-related factor 1/3
13735_0:001ace	K00898	351.3	406.8	9e-122 pyruvate dehydrogenase kinase 2/3/4 [EC:2.7.11.2]
13735_0:001acf	K02583	164.4	322.8	3.4e-96 tumor necrosis factor receptor superfamily member 16
13735_0:001ad0	K10523	138.6	457.1	5.3e-137 speckle-type POZ protein
13735_0:001ad5	K02128	94.43	268.4	4.3e-80 F-type H+-transporting ATPase subunit c
13735_0:001ad6	K09307	237.57	249.9	3.5e-74 homeobox protein HoxA/B7
13735_0:001ad7	K09655	648.13	855.3	2e-257 beta-1,4-N-acetylgalactosaminyltransferase 2 [EC:2.4.1.165]
13735_0:001ad8	K11307	564.23	1056	0 histone acetyltransferase MYST2 [EC:2.3.1.48]
13735_0:001ad9	K15275	304.1	509.6	3e-153 solute carrier family 35 (UDP-galactose transporter), member B1
13735_0:001ada	K09298	128.67	321.3	8.7e-96 homeobox protein HoxA/B/C/D13
13735_0:001adb	K06124	361.57	510.1	2.6e-153 phosphoethanolamine/phosphocholine phosphatase [EC:3.1.3.75]
13735_0:001adc	K16582	665.73	954.2	3.9e-287 tubulin polyglutamylase TTLL6/13 [EC:6.3.2.61]
13735_0:001add	K16658	431.7	457	2.5e-137 neurexophilin-3
13735_0:001ade	K09302	194.87	322.9	3.1e-96 homeobox protein HoxA/B2
13735_0:001adf	K09306	241.43	410.9	3.5e-123 homeobox protein HoxA/B/C6
13735_0:001ae0	K17080	409.9	596.7	1.4e-179 prohibitin 1
13735_0:001ae2	K09304	242.53	383.3	1.3e-114 homeobox protein HoxA/B/C/D4
13735_0:001ae4	K10585	198.8	512.6	2.8e-154 ubiquitin-conjugating enzyme E2 Z [EC:2.3.2.23]
13735_0:001ae5	K05258	77.1	189.7	4e-56 gastric inhibitory polypeptide
13735_0:001ae6	K09308	214.7	467.2	3e-140 homeobox protein HoxB/C/D8
13735_0:001ae7	K11585	302.1	335.3	1.6e-100 chromobox protein 1
13735_0:001ae8	K04549	119.63	151.4	9.3e-45 guanine nucleotide-binding protein G(I)/G(S)/G(O) subunit gamma-T2
13735_0:001ae9	K10518	298.17	790.2	1.6e-237 zinc finger and BTB domain-containing protein 47
13735_0:001aea	K12188	71.7	461	1.2e-138 ESCRT-II complex subunit VPS22
13735_0:001aeb	K09303	199.03	528.4	2.5e-158 homeobox protein HoxA/B/D3
13735_0:001aec	K09294	368.87	392.5	1.8e-117 homeobox protein HoxB/C/D9
13735_0:001aee	K09301	165.4	317	1.7e-94 homeobox protein HoxA/B/D1
13735_0:001aef	K17924	135.43	330.6	8.3e-99 sorting nexin-10/11
13735_0:001af0	K09305	235.13	369	3.1e-110 homeobox protein HoxA/B/C5
13735_0:001af1	K17699	433.07	574.4	1.2e-172 src kinase associated phosphoprotein 1
13735_0:001af2	K21348	333.4	510	4.7e-153 calcium-binding and coiled-coil domain-containing protein 2
